ax,ay,az,gx,gy,gz
0.030029,-0.427490,0.968750,99.954201,10.725191,12.671756
0.118652,-0.523193,0.870850,136.351151,26.786259,15.770992
0.180664,-0.715332,0.766113,209.152664,46.580154,31.977098
0.084961,-0.792236,0.730225,250.129776,39.793892,45.076336
-0.009033,-0.843262,0.612793,250.129776,14.221375,65.167938
-0.152588,-0.781494,0.449707,250.129776,-17.488550,78.328247
-0.211914,-0.672607,0.238037,250.129776,-50.106869,80.297707
-0.339355,-0.666992,0.068115,250.129776,-74.908394,58.412212
-0.316406,-0.503174,-0.293457,250.129776,-86.351143,28.625954
-0.162354,-0.250488,-0.830322,250.129776,-82.564888,4.152672
-0.042236,0.254395,-1.115479,250.129776,-62.007633,9.931297
0.246338,0.802734,-1.299072,250.129776,-72.641220,49.221375
0.637207,1.095947,-1.652100,250.129776,-74.847328,92.488548
0.496582,1.237061,-1.737305,250.129776,-60.221375,108.793892
0.079346,1.456543,-1.580322,250.129776,-79.061066,119.000000
-0.119873,1.768311,-1.401123,250.129776,-106.465652,96.091606
-0.072754,1.926758,-1.408203,250.129776,-90.000000,19.114504
0.141846,1.999939,-1.400146,250.129776,-49.015266,-32.595421
-0.055908,1.999939,-1.070557,250.129776,-0.442748,-80.160309
-0.107666,1.999939,-0.805176,250.129776,-14.419847,-51.496181
-0.000732,1.865479,-0.806396,250.129776,-35.480915,4.427481
0.072754,1.725830,-0.767090,250.129776,-42.015266,36.793892
0.044922,1.475098,-0.788574,250.129776,-53.061069,71.427483
-0.174561,1.127197,-0.815674,250.129776,-84.022903,102.030533
-0.261963,0.776123,-1.060059,250.129776,-104.305344,110.045799
-0.274414,0.647217,-1.141357,250.129776,-106.145035,98.900764
-0.224365,0.711182,-1.139404,250.129776,-102.259544,82.740456
-0.147217,0.756348,-1.062500,250.129776,-91.129768,70.748093
-0.121094,0.713867,-1.026611,250.129776,-92.511452,75.015266
-0.139648,0.441162,-1.083252,250.129776,-77.259544,62.091602
-0.224365,0.249268,-1.168701,250.129776,-68.839691,50.091602
-0.191895,0.272461,-1.171875,250.129776,-73.900764,40.549618
-0.084717,0.443848,-1.169678,250.129776,-82.000000,33.061069
0.085938,0.750244,-1.148438,250.129776,-86.786263,30.030535
0.192383,0.957275,-1.069824,208.015274,-92.114502,34.122139
0.340088,1.028320,-1.129639,160.702286,-91.549622,37.748093
0.459473,1.030762,-1.188721,113.809158,-79.854965,40.076336
0.454102,0.902588,-1.270508,68.351143,-69.183205,42.145039
0.485596,0.837891,-1.331787,28.938931,-47.297710,38.259541
0.441406,0.775146,-1.243896,-2.618321,-24.152672,37.664124
0.378174,0.764404,-1.131348,-34.335876,-3.091603,36.442749
0.273438,0.758789,-1.041992,-75.977097,12.267176,33.145039
0.115234,0.652832,-0.900635,-108.274811,22.007633,18.885496
-0.027832,0.602295,-0.827148,-151.480911,17.557251,16.496183
-0.094238,0.561523,-0.846680,-190.282440,9.190840,9.412213
-0.024902,0.545898,-0.941895,-229.519089,4.068702,2.290076
-0.028809,0.424072,-1.096436,-250.137405,0.656489,2.473282
-0.003418,0.316162,-1.239014,-250.137405,5.152672,8.290076
0.094727,0.282715,-1.308838,-250.137405,27.290077,8.702291
0.016602,0.430664,-1.122559,-247.442749,40.687023,19.198473
