ax,ay,az,gx,gy,gz
-0.218018,-0.685303,1.009277,248.709930,-37.190838,119.793892
-0.179688,-0.766602,0.952148,250.129776,-52.480915,127.832062
0.018066,-0.702148,0.881104,250.129776,-63.351147,143.923660
0.080811,-0.728760,0.678711,250.129776,-72.190842,138.786255
0.217285,-0.842773,0.310303,250.129776,-60.007633,127.679390
0.248535,-0.966553,-0.041992,250.129776,-64.511452,139.328247
0.067871,-1.139893,-0.441406,250.129776,-72.061066,138.931305
-0.099121,-0.903320,-0.878418,250.129776,-96.015266,129.656494
-0.343018,-0.437988,-1.389648,250.129776,-110.801529,77.091606
-0.535400,0.287109,-1.706787,250.129776,-97.931297,-12.877863
-0.689453,1.234863,-1.642090,250.129776,-125.335876,-63.496181
-0.509521,1.767090,-1.491455,250.129776,-140.877869,-97.450378
-0.237061,1.999939,-1.343018,250.129776,-178.862595,-76.343513
0.259521,1.999939,-1.533447,250.129776,-143.122131,-85.793892
0.474365,1.990234,-1.448486,250.129776,-95.244278,-84.893127
0.213867,1.729492,-1.218506,250.129776,-90.496185,-27.297710
-0.042480,1.077393,-1.373047,250.129776,-89.389313,-7.931298
-0.318359,0.564209,-1.454834,250.129776,-109.251907,30.015266
-0.347412,0.456787,-1.641357,250.129776,-129.274811,36.198475
-0.312012,0.400879,-1.840576,250.129776,-123.114502,34.732826
-0.272217,0.440186,-1.861084,250.129776,-124.290077,21.015266
-0.143066,0.459717,-1.830322,250.129776,-125.954201,19.641222
-0.029541,0.386230,-1.948486,250.129776,-117.229004,16.946566
-0.038086,0.412109,-1.889893,250.129776,-102.923668,31.877863
-0.226562,0.451660,-1.719482,250.129776,-100.557251,38.839695
-0.360840,0.592041,-1.557617,250.129776,-117.801529,38.061069
-0.345459,0.817383,-1.430908,250.129776,-131.221375,7.740458
-0.266113,1.067627,-1.380127,250.129776,-145.267181,-25.854961
-0.065186,1.220215,-1.483643,250.129776,-156.854965,-52.435116
0.103516,1.444336,-1.580078,228.320618,-156.854965,-72.328247
0.349365,1.750000,-1.736084,160.091599,-151.236649,-91.274811
0.735840,1.999939,-1.829346,89.320610,-112.664124,-100.908394
1.057861,1.999939,-1.705566,23.183207,-65.396950,-81.709923
1.298340,1.999939,-1.473877,-39.374046,-10.450381,-42.183205
1.197510,1.999939,-1.146484,-101.671753,34.297710,19.847328
0.833496,1.657959,-0.936768,-163.725189,48.709923,77.106873
0.471680,1.229248,-0.873291,-223.259537,58.824429,112.396950
0.299072,0.910645,-1.004395,-250.137405,73.908394,131.618317
0.075195,0.619629,-1.137207,-250.137405,98.877861,127.816795
-0.132080,0.158936,-1.271729,-250.137405,139.717560,96.335876
-0.415283,-0.156982,-1.222900,-250.137405,164.274811,45.488548
-0.527344,-0.268555,-1.143799,-250.137405,166.442749,-0.419847
-0.674316,-0.191650,-0.948975,-250.137405,132.770996,-27.572519
-0.650879,0.102783,-0.826172,-250.137405,84.908394,-68.145035
-0.357178,0.589355,-1.013428,-250.137405,26.770992,-104.427483
-0.129395,0.789307,-1.079590,-250.137405,15.793893,-107.473282
0.234863,0.972656,-1.336182,-250.137405,28.083969,-90.328247
0.398193,0.991455,-1.490967,-250.137405,41.496181,-37.778625
0.373047,0.812500,-1.542236,-250.137405,58.183205,35.847328
0.205566,0.537598,-1.534668,-250.137405,83.648857,73.755722
-0.069580,0.280029,-1.443604,-250.137405,92.198471,85.412216
-0.416260,0.085938,-1.352295,-250.137405,90.114502,81.068703
-0.774902,0.138428,-1.071533,-250.137405,65.274811,51.694656
-0.734131,0.440186,-0.902588,-250.137405,41.045803,14.519084
-0.448730,1.037842,-0.698486,-250.137405,28.717558,-15.206107
0.101807,1.722900,-0.620605,-250.137405,34.335876,-25.137405
0.293457,1.999939,-0.431885,-250.137405,36.580154,-10.763359
0.494873,1.999939,-0.471680,-250.137405,53.068703,21.366413
0.354248,1.865723,-0.587402,-250.137405,78.412216,50.259541
-0.055908,1.521240,-0.650879,-250.137405,85.664124,55.251907
-0.337646,1.171387,-0.784912,-250.137405,81.190842,41.473282
-0.521484,0.954102,-0.738037,-250.137405,63.687023,18.824427
-0.454102,0.938477,-0.617676,-250.137405,42.229008,-15.893129
-0.251221,1.010986,-0.318359,-250.137405,-17.343512,-44.297710
0.025635,1.004395,-0.323486,-250.137405,-4.931298,-17.923664
-0.023682,0.747314,-0.165527,-250.137405,-8.679389,-4.526718
0.002441,0.416748,-0.054199,-250.137405,-11.137404,5.267176
0.169678,0.057861,-0.095215,-250.137405,13.129771,0.419847
0.217529,-0.147217,0.002441,-250.137405,49.694656,-8.900764
0.143555,-0.229004,0.245117,-250.137405,52.572517,-26.221375
0.152100,-0.275879,0.346924,-250.137405,40.748093,-40.206108
