ax,ay,az,gx,gy,gz
0.078125,0.082275,1.093994,77.251907,-32.778625,10.221375
0.132080,0.072021,1.028076,82.015266,-34.213741,13.702291
0.293457,0.052734,0.898926,102.679390,-30.503817,24.946566
0.308838,0.066162,0.922607,124.595421,-32.221375,39.244274
0.266113,0.032471,0.921631,151.534348,-46.511452,57.526718
0.095703,-0.095459,0.963867,199.687027,-61.893131,87.183205
0.128174,-0.164551,0.873047,250.129776,-85.374046,125.374046
0.255615,-0.302246,0.577393,250.129776,-78.770996,153.099243
0.216553,-0.510254,0.334229,250.129776,-58.900764,174.625961
0.205322,-0.647217,0.108398,250.129776,-53.167938,182.511444
0.101562,-0.639648,-0.019043,250.129776,-65.625954,170.450378
0.065186,-0.640381,-0.254150,250.129776,-87.061066,150.213745
-0.134521,-0.589844,-0.438232,250.129776,-112.641220,118.473282
-0.425537,-0.576660,-0.676270,250.129776,-166.717560,76.725189
-0.333496,-0.237793,-1.170898,250.129776,-210.709930,41.458015
-0.142822,0.174316,-1.746338,250.129776,-228.977097,-20.381680
0.089111,0.557617,-2.000000,250.129776,-217.541992,-62.641220
-0.065918,0.844971,-2.000000,250.129776,-172.480911,-115.526718
-0.202881,1.309570,-2.000000,250.129776,-156.725189,-140.335876
-0.417236,1.515869,-2.000000,250.129776,-181.129776,-133.725189
-0.700195,1.614258,-1.758301,250.129776,-184.961838,-134.618317
-0.756104,1.898438,-1.419922,250.129776,-195.450378,-130.450378
-0.687012,1.971436,-1.226807,250.129776,-203.282440,-120.167938
-0.603027,1.957031,-1.070068,250.129776,-201.725189,-102.435112
-0.676758,1.668701,-1.050293,250.129776,-221.213745,-73.038170
-0.761230,1.172363,-1.275879,250.129776,-236.244278,-52.664124
-0.798340,0.894043,-1.456055,250.129776,-242.740463,-48.106869
-0.846436,0.657715,-1.622803,250.129776,-250.137405,-54.587788
-0.903320,0.512939,-1.779785,250.129776,-250.137405,-77.961830
-0.818848,0.765137,-1.700439,250.129776,-247.664124,-107.496185
-0.588379,1.211914,-1.552979,250.129776,-241.900757,-123.725189
-0.370117,1.559082,-1.377197,243.595413,-235.618317,-122.854965
-0.105225,1.714111,-1.409912,184.183212,-223.809158,-113.297707
0.215332,1.754395,-1.531494,135.618317,-189.290070,-105.916031
0.393311,1.660156,-1.634033,98.633591,-162.259537,-80.580154
0.523926,1.497559,-1.693359,75.068703,-130.984726,-59.030533
0.548828,1.369385,-1.659668,59.374046,-89.450378,-44.083969
0.510986,1.272949,-1.565918,37.282444,-55.549618,-33.885498
0.352295,1.170166,-1.356201,11.213740,-33.167938,-20.236641
0.224365,1.166504,-1.122803,-19.519083,-8.778625,-18.282442
0.163574,1.247070,-0.893066,-60.900764,9.832061,-16.770992
0.096680,1.219238,-0.733398,-109.793892,12.274809,-8.641221
0.087402,1.094238,-0.756348,-153.358780,12.412213,5.206107
0.092773,0.934326,-0.816406,-184.740463,15.625955,21.190840
0.084961,0.844238,-0.870605,-209.755722,26.061069,34.847328
0.034668,0.829102,-0.859375,-233.190842,35.282444,47.282444
0.011963,0.871094,-0.876465,-250.137405,44.251907,52.061069
-0.058838,0.938477,-0.904541,-250.137405,55.954197,49.458015
-0.169922,0.967285,-0.933350,-250.137405,62.580154,35.480915
-0.238525,0.927246,-0.922119,-250.137405,64.809158,15.908397
-0.242676,1.030029,-0.902344,-250.137405,69.938934,-5.145038
-0.181152,1.028564,-0.908447,-250.137405,73.061066,-19.526718
-0.140869,1.073730,-0.927490,-250.137405,75.648857,-25.068703
-0.083496,1.141113,-1.011230,-250.137405,82.251907,-16.167938
-0.213379,1.299072,-0.880127,-250.137405,69.778625,12.603053
-0.140137,1.480713,-0.958252,-250.137405,47.801525,54.244274
-0.229736,1.447266,-1.034912,-250.137405,32.160305,82.847328
-0.339111,1.308105,-1.169189,-250.137405,21.190840,110.290077
-0.450684,1.229492,-1.154053,-250.137405,34.702290,119.061066
-0.528076,1.260498,-0.997070,-250.137405,38.671757,117.175575
-0.673584,1.329834,-0.817871,-250.137405,33.931297,107.015266
-0.831055,1.440674,-0.482666,-250.137405,35.755726,89.610687
-0.722168,1.764893,-0.262939,-250.137405,20.633587,66.129768
-0.446289,1.954346,-0.397461,-250.137405,3.091603,73.755722
-0.493164,1.999939,-0.467041,-250.137405,-3.076336,79.740456
-0.501221,1.967041,-0.507812,-250.137405,-20.664122,97.320610
-0.603760,1.719727,-0.549072,-250.137405,-25.038168,90.335876
-0.640625,1.385986,-0.635742,-250.137405,-29.427481,76.931297
-0.736328,1.101807,-0.440430,-250.137405,-40.114502,55.381680
-0.548584,0.897217,-0.380859,-250.137405,-72.832062,41.030533
-0.494873,0.805420,-0.234131,-250.137405,-90.259544,44.557251
-0.453369,0.853760,0.003418,-250.137405,-108.992363,36.641220
-0.304199,0.687256,0.010010,-250.137405,-124.343513,62.381680
-0.184326,0.392822,-0.039062,-250.137405,-120.862595,94.961830
-0.123535,0.109375,0.004150,-250.137405,-107.068703,114.595421
-0.162109,0.097412,0.165039,-250.137405,-94.778625,127.755722
-0.192383,0.310791,0.470459,-250.137405,-79.748093,137.175568
0.083984,-0.103516,0.209229,-222.847336,-83.694656,152.793900
-0.153320,0.328857,0.770752,-204.839691,-47.923664,129.923660
-0.184814,0.369873,0.853760,-194.511444,-70.129768,149.297714
-0.050049,0.239502,0.654785,-183.145035,-78.022903,143.167938
0.107666,0.117920,0.534668,-180.969467,-56.931297,114.717560
0.057617,-0.198486,0.433350,-175.000000,-36.175571,89.068703
0.024170,-0.583984,0.336670,-153.061066,0.778626,75.908394
-0.081299,-0.773682,0.332275,-108.534348,17.000000,35.458015
-0.004150,-0.747803,0.434570,-63.961834,7.015267,11.862596
0.081055,-0.506592,0.592529,-42.396946,1.969466,-3.549618
0.080322,-0.208252,0.751465,-43.618320,13.816793,-24.809160
0.041504,-0.033203,0.900391,-43.679390,19.770992,-28.038168
0.020752,0.147705,1.030762,-45.503819,11.206107,-15.633588
0.076660,0.179688,1.010254,-45.824429,1.984733,9.053435
0.132080,0.143555,0.960449,-42.748093,-1.923664,33.916031
0.179932,0.016602,0.854492,-35.587788,1.213740,50.923664
0.180664,-0.108887,0.802979,-25.290077,8.893129,58.618320
0.107910,-0.198975,0.820312,-14.152672,12.053435,58.099236
0.048828,-0.216309,0.877441,-2.992366,12.206107,46.549618
-0.007324,-0.142822,0.948242,3.679389,14.099236,29.839695
-0.002686,0.016357,1.068359,0.343511,10.786260,14.793893
0.059814,0.188721,1.127930,-10.030535,1.267176,19.832062
0.104492,0.238770,1.127441,-23.671755,-4.580153,19.748091
