ax,ay,az,gx,gy,gz
0.014160,-0.481201,0.932373,-18.137405,21.984734,-20.702290
-0.008057,-0.447021,0.911621,-23.022902,5.068702,-29.679390
-0.024414,-0.447510,0.909424,-28.290077,-12.580153,-41.251907
0.043701,-0.477295,0.935547,-36.396946,-24.503817,-55.984734
0.092529,-0.559570,0.992920,-42.610687,-42.244274,-77.465652
0.029053,-0.600098,1.164551,-41.832062,-79.572517,-106.717560
0.020264,-0.673340,1.221680,-37.908398,-144.946564,-145.343506
0.105469,-0.611328,1.074707,-54.870228,-227.648849,-197.786255
0.106445,-0.492920,0.879395,-91.267174,-318.748077,-255.526718
0.013184,-0.379883,0.758057,-131.557251,-426.656494,-305.770996
0.045898,-0.227051,0.755371,-172.671753,-500.274811,-334.061066
0.355713,-0.276123,0.444580,-201.099243,-500.274811,-344.610687
0.486572,-0.275146,0.375732,-221.404587,-500.274811,-335.068695
0.558350,-0.461182,0.586914,-215.145035,-490.458008,-320.870239
0.594971,-0.596924,0.800293,-186.213745,-468.396942,-300.473297
0.627686,-0.725098,0.950928,-138.290070,-431.862610,-276.839691
0.573486,-0.729004,1.024414,-81.068703,-434.412201,-252.564880
0.702148,-0.638428,0.788574,-42.106869,-414.091614,-229.648849
0.861084,-0.448486,0.393799,-34.702290,-390.931305,-210.778625
0.864014,-0.308594,0.124268,-33.022900,-353.221375,-206.152664
0.879883,-0.146973,-0.023682,-38.992367,-327.312988,-192.977097
0.916504,-0.142334,-0.192627,-46.488548,-296.870239,-182.488556
0.951660,-0.073975,-0.168945,-52.106869,-271.160309,-171.343506
0.921387,-0.085449,-0.105225,-55.022900,-254.564880,-163.618317
0.953369,-0.069824,-0.092529,-60.763359,-239.435120,-155.099243
0.891357,-0.121338,-0.015869,-45.190838,-215.236649,-142.732819
0.841064,-0.233643,0.090088,-32.702290,-215.419846,-137.114502
0.861572,-0.261475,0.178223,19.419847,-198.900757,-114.015266
0.885498,-0.182861,0.070312,47.435116,-185.435120,-98.564888
0.933350,-0.052979,-0.183105,53.541985,-174.610687,-89.358780
1.069092,-0.024658,-0.325928,45.603054,-161.633591,-93.022903
1.032959,0.044434,-0.394531,33.664124,-156.000000,-104.000000
0.911621,0.122070,-0.418945,14.396947,-177.435120,-116.717560
0.856689,0.184814,-0.511230,-5.679389,-200.687027,-121.618324
0.835449,0.164062,-0.449463,-19.007633,-219.007629,-119.725189
0.925049,0.144531,-0.491943,-15.984733,-215.633591,-110.671753
0.966309,0.105957,-0.483887,-5.190840,-198.931305,-101.786263
0.939941,0.088379,-0.459473,7.664122,-191.694656,-95.068703
1.028320,0.049316,-0.487061,24.519083,-178.549622,-90.900764
1.063965,0.039062,-0.516357,38.274811,-169.954193,-93.633591
1.031738,0.042969,-0.556152,51.221375,-168.641220,-100.717560
1.097412,0.091797,-0.701904,48.122139,-163.709930,-110.885498
1.051270,0.182373,-0.795166,48.503819,-154.366409,-118.015266
0.953125,0.297119,-0.924805,44.763359,-134.442749,-114.259544
0.836426,0.409912,-1.032471,33.175571,-110.488548,-101.770996
0.702637,0.487793,-1.065918,15.770992,-98.061066,-88.015266
0.654541,0.485596,-1.039795,-1.755725,-94.458015,-75.770996
0.606201,0.405762,-0.942139,-22.274809,-88.732826,-65.801529
0.636719,0.350586,-0.849854,-26.549618,-99.770996,-64.931297
0.705811,0.298096,-0.802246,-23.068703,-107.862595,-63.419846
0.832275,0.262939,-0.813965,-19.847328,-107.786263,-63.297710
0.938721,0.251221,-0.859619,-10.122137,-97.022903,-67.114502
0.949707,0.294189,-0.921631,-5.618320,-75.511452,-68.824425
0.914551,0.344238,-0.940430,-10.183207,-58.000000,-71.358780
0.804688,0.362061,-0.899658,-12.366412,-52.549618,-76.793892
0.653564,0.375977,-0.827148,-20.549618,-65.679390,-82.381676
0.639404,0.356689,-0.733398,-27.358778,-82.977097,-81.877861
0.661377,0.328857,-0.719238,-20.381680,-88.610687,-81.664124
0.715820,0.334717,-0.797852,-14.656488,-76.229004,-73.725189
0.701904,0.339355,-0.821045,-6.381680,-58.290077,-65.587784
0.614014,0.312500,-0.743164,7.435114,-44.442749,-57.236641
0.551270,0.369385,-0.779297,13.832061,-44.610687,-52.045803
0.522461,0.401123,-0.815918,18.396946,-43.038166,-45.679390
0.534424,0.410889,-0.873779,20.916031,-41.053436,-42.488548
0.504395,0.444824,-0.843262,15.175572,-42.396946,-41.709923
0.492920,0.333984,-0.761963,19.358778,-57.282444,-42.763359
0.548096,0.334961,-0.781982,22.977098,-65.557251,-45.694656
0.520996,0.385010,-0.896973,18.702290,-73.664124,-50.992367
0.539551,0.400146,-0.945557,15.038168,-73.496185,-49.297710
0.600586,0.360596,-0.971680,14.687023,-53.068703,-39.862595
0.573486,0.333252,-0.902832,20.229008,-33.557251,-33.496181
0.407471,0.309082,-0.790283,29.190840,-32.488548,-30.946566
0.276855,0.297607,-0.732666,40.809162,-43.389313,-22.396946
0.283203,0.262695,-0.700195,57.236641,-55.877861,-11.847328
0.341553,0.285889,-0.807373,63.954197,-71.053436,-12.809160
0.407227,0.322510,-0.943848,62.595421,-102.320610,-20.503817
0.553711,0.387451,-1.143066,53.877861,-98.564888,-22.076336
0.709717,0.418213,-1.351562,43.740459,-66.519081,-20.091602
0.706299,0.430176,-1.348633,33.282444,-26.946566,-17.557251
0.650391,0.399170,-1.269775,25.526718,2.916031,-15.038168
0.511963,0.352783,-1.122070,20.183207,23.038168,-14.900764
0.335205,0.326172,-0.923340,22.671755,13.145039,-10.595420
0.303955,0.350830,-0.865234,26.610687,-2.671756,-7.847328
0.296387,0.360840,-0.866211,30.152672,-30.519083,-4.885496
0.459717,0.358398,-0.975830,27.236641,-43.328243,-6.076336
0.757080,0.354248,-1.216064,22.702290,-15.236641,-3.221374
0.658936,0.350342,-1.150635,11.465649,-32.793892,-14.137404
0.618652,0.341553,-1.128418,1.496183,-24.213741,-20.259542
0.495850,0.360107,-1.042236,-2.045802,-20.916031,-22.992367
0.429443,0.332275,-1.001709,-1.221374,-18.366413,-20.137405
0.388672,0.359375,-1.036621,-3.801527,-27.374046,-19.847328
0.502197,0.345947,-1.076172,-5.297710,-18.564886,-16.580153
0.542236,0.320312,-1.046631,-1.251908,5.236641,-11.557252
0.421875,0.366699,-1.026123,-2.916031,15.267176,-11.145039
0.306885,0.403320,-0.953857,-9.343512,-8.229008,-11.007633
0.405273,0.378418,-0.987305,-9.816793,-11.389313,-5.358778
0.445312,0.412598,-1.052246,-13.969465,-5.053435,0.290076
0.441406,0.443604,-1.097656,-20.656488,2.839695,5.160306
0.417969,0.458496,-1.081055,-29.435114,11.251908,10.519084
0.404541,0.335205,-0.954102,-28.564886,22.610687,20.854961
