ax,ay,az,gx,gy,gz
0.202637,-0.635986,0.326660,233.473282,-13.961832,50.755726
0.209961,-0.720459,0.175293,250.129776,-36.022900,88.229004
0.161133,-0.577881,0.139893,250.129776,-103.832062,144.427475
0.257080,-0.328125,-0.022705,250.129776,-123.778625,161.709930
0.313232,-0.014893,-0.025635,250.129776,-116.687019,142.312973
0.261963,0.259766,0.050293,250.129776,-108.534348,95.954201
0.235840,0.312012,-0.011719,250.129776,-100.129768,60.816795
0.224609,0.238281,-0.233398,250.129776,-68.274811,9.763359
0.059814,0.159912,-0.358887,250.129776,-42.442749,-31.091602
0.004395,0.085449,-0.718018,250.129776,-28.114504,-63.755726
-0.249023,0.137451,-0.893555,250.129776,-23.961832,-106.717560
-0.344482,0.250000,-1.329102,250.129776,-41.496181,-135.236649
-0.532227,0.330566,-1.733154,250.129776,-46.480915,-158.557251
-0.931885,0.705322,-1.916992,250.129776,-86.877861,-172.221375
-1.011719,1.329590,-2.000000,250.129776,-126.633591,-176.656494
-1.064453,1.903564,-1.960205,250.129776,-157.786255,-188.221375
-0.790771,1.999939,-1.968994,250.129776,-154.717560,-210.908401
-0.683350,1.999939,-1.615967,250.129776,-141.442749,-238.145035
-0.601807,1.999939,-1.325684,250.129776,-102.236641,-239.770996
-0.617920,1.999939,-1.161865,250.129776,-79.000000,-243.931305
-0.625488,1.999939,-0.926758,250.129776,-81.847328,-206.824432
-0.514404,1.999939,-0.936523,250.129776,-83.847328,-169.091599
-0.394287,1.952393,-0.922607,250.129776,-99.877861,-108.969467
-0.363281,1.450195,-1.160645,250.129776,-116.969467,-61.183205
-0.385986,1.158936,-1.266602,250.129776,-113.870232,-32.519085
-0.562500,0.858154,-1.339844,250.129776,-124.473282,-10.740458
-0.709473,0.772705,-1.341064,250.129776,-132.801529,-3.572519
-0.726074,0.754639,-1.412598,250.129776,-134.702286,-7.251908
-0.699463,0.913086,-1.337158,250.129776,-138.748093,-10.458015
-0.475342,1.006348,-1.341553,250.129776,-132.450378,-16.946566
-0.265869,1.102783,-1.297119,235.687027,-122.381676,-17.549618
-0.044922,1.052979,-1.286377,216.053436,-104.587784,-18.267176
0.086182,1.000244,-1.124268,189.267181,-89.160309,-25.854961
0.182129,1.001709,-1.052002,149.022903,-94.297707,-19.213741
0.262939,1.004395,-1.074219,107.740456,-88.625954,-24.877863
0.303955,1.033936,-1.118896,64.702293,-85.946564,-28.328245
0.362061,1.045166,-1.201904,24.625954,-78.641220,-31.801527
