ax,ay,az,gx,gy,gz
-0.655029,0.073730,0.862305,0.946565,14.442748,-2.763359
-0.632324,0.099609,0.869141,-0.687023,13.465649,0.809160
-0.587891,0.088867,0.805908,-0.580153,14.473283,5.068702
-0.522461,0.034424,0.675049,6.091603,21.984734,12.961832
-0.448486,-0.001709,0.572510,17.404581,37.954197,20.015266
-0.447754,-0.019043,0.494629,32.076336,59.282444,28.091602
-0.550781,-0.007812,0.636719,40.763359,81.160309,31.648855
-0.868652,-0.005615,0.904297,40.442749,94.885498,29.786259
-1.208008,-0.026123,1.196045,29.847328,95.603050,19.099237
-1.562256,-0.079346,1.487549,20.625954,88.015266,3.419847
-1.802490,0.040039,1.853027,-0.412214,73.328247,-21.832062
-1.967773,0.019287,2.065186,-28.641222,38.839695,-39.725189
-1.942627,-0.128662,1.980713,-45.129772,4.717557,-59.160305
-1.837891,-0.246094,1.801025,-44.610687,-27.419847,-71.816795
-1.742676,-0.366211,1.663330,-29.770992,-51.847328,-72.671753
-1.685547,-0.327148,1.625488,-7.862596,-86.854965,-61.679390
-1.761719,-0.323242,1.599121,15.770992,-121.923668,-46.702290
-1.877930,-0.260742,1.644043,35.923664,-153.694656,-37.755726
-1.995605,-0.174072,1.708496,43.053436,-187.389313,-30.503817
-2.124756,-0.080322,1.705322,47.145039,-221.648849,-25.404581
-2.150879,0.022705,1.767334,42.213741,-256.015259,-22.580153
-2.049805,0.078369,1.664307,32.793892,-292.580139,-19.221375
-1.930176,0.130859,1.468994,29.312977,-329.511444,-11.282443
-1.777100,0.201416,1.249756,23.419847,-360.137390,-4.503817
-1.669434,0.193604,1.036377,17.694656,-387.190826,4.809160
-1.549072,0.196045,0.867676,13.664123,-407.694672,8.824428
-1.421143,0.164551,0.704590,7.664122,-426.335876,11.740458
-1.284424,0.130371,0.456787,6.549618,-441.618317,11.954199
-1.156250,0.109375,0.281250,13.526717,-447.343506,11.083969
-1.037598,0.125732,0.189453,18.564886,-449.083984,7.435114
-0.881348,0.203125,0.080811,19.923664,-443.877869,1.770992
-0.740723,0.336670,0.051025,7.694656,-436.824432,-5.206107
-0.677979,0.441406,-0.128174,-19.816793,-433.160309,-13.114504
-0.532227,0.454346,-0.125732,-41.740459,-420.015259,-23.343512
-0.396240,0.444824,-0.179688,-67.099236,-409.557251,-36.916031
-0.211182,0.367432,-0.436279,-91.145035,-400.717560,-40.748093
-0.016113,0.216309,-0.583252,-95.389313,-373.633575,-50.519085
0.100830,0.151855,-0.556885,-93.725189,-349.312988,-61.282444
0.269043,0.090088,-0.624268,-91.862595,-327.908386,-67.984734
0.466064,0.061523,-0.719482,-82.671753,-304.580139,-74.335876
0.705078,0.053467,-0.845459,-75.404579,-270.870239,-79.282440
1.062744,0.115967,-1.042480,-64.961830,-217.190842,-80.961830
1.284668,0.117676,-1.094238,-47.679390,-163.297714,-68.290077
1.369873,0.137695,-0.988525,-33.633587,-115.801529,-56.748093
1.333496,0.178223,-0.850098,-28.366413,-74.793892,-44.671757
1.266846,0.177979,-0.722900,-31.267176,-38.167938,-38.427483
1.205566,0.154541,-0.627197,-38.335876,-7.328244,-34.931297
1.172852,0.109375,-0.578369,-42.045803,16.885496,-30.320610
1.170410,0.016113,-0.556885,-45.725189,39.603054,-26.671755
