ax,ay,az,gx,gy,gz
0.668457,-0.499756,0.374023,-18.488550,-13.297709,6.396946
0.679199,-0.514160,0.370117,-21.129770,-12.534351,7.541985
0.676758,-0.520508,0.362061,-25.068703,-12.961832,7.465649
0.677490,-0.528809,0.369629,-28.824427,-13.938931,7.511450
0.688477,-0.524902,0.354736,-31.526718,-12.961832,7.984733
0.679199,-0.550781,0.345703,-34.488548,-10.580153,11.297709
0.695557,-0.625000,0.393311,-33.969467,-4.396946,18.198473
0.691406,-0.684326,0.414307,-31.282442,-4.213740,20.610687
0.719238,-0.732422,0.449463,-26.992367,-0.305344,23.969465
0.720947,-0.740234,0.439453,-22.854961,-1.725191,21.312977
0.719971,-0.735596,0.418457,-20.946566,-5.557252,15.618320
0.721191,-0.697754,0.391113,-19.770992,-8.748092,9.419847
0.704834,-0.664307,0.348877,-22.427481,-14.931297,2.763359
0.709229,-0.647705,0.342529,-27.145039,-16.961832,0.488550
0.682617,-0.649658,0.307861,-30.671755,-16.809160,4.076336
0.680176,-0.689453,0.334961,-34.305344,-11.709924,12.305344
0.693848,-0.760010,0.396484,-34.305344,-6.152672,19.862595
0.690674,-0.815430,0.420166,-31.740458,-4.320611,23.251909
0.729980,-0.850830,0.439697,-27.633587,-2.687023,23.404581
0.728516,-0.862793,0.457520,-23.786259,-4.595420,18.320610
0.726807,-0.841797,0.439209,-20.946566,-8.183207,12.366412
0.718506,-0.808838,0.390625,-19.526718,-11.038168,7.572519
0.695312,-0.760498,0.347656,-20.641222,-10.167939,8.946565
0.659912,-0.745117,0.336182,-22.259542,-10.320611,14.213740
0.682373,-0.766846,0.338867,-23.083969,-8.641221,22.000000
0.689697,-0.787842,0.311523,-25.832062,-4.290076,31.740458
0.709229,-0.852783,0.346924,-30.656488,1.053435,41.908398
0.781250,-0.942627,0.398926,-31.908398,3.068702,45.679390
0.911865,-1.039062,0.443115,-32.870228,9.511451,43.251907
0.975586,-1.112305,0.480957,-32.702290,10.473283,29.526718
1.120117,-1.198486,0.509521,-32.564884,13.206107,13.450381
1.169189,-1.221436,0.524414,-34.061069,10.580153,-2.229008
1.015137,-1.280273,0.569580,-19.938931,21.221375,-0.290076
0.986328,-1.308594,0.479492,-11.053435,31.908398,18.045801
1.008545,-1.366455,0.462646,-5.541985,55.343510,70.793892
0.984863,-1.640869,0.572998,2.763359,83.694656,127.083969
1.233154,-2.067383,0.748779,22.748091,117.526718,156.030533
1.240479,-2.384277,1.048584,58.061069,130.870224,172.717560
1.350830,-2.623779,1.176514,100.473282,132.458008,142.748093
1.336182,-2.654785,1.161865,146.213745,108.229004,85.374046
1.309814,-2.475586,0.986572,184.015274,96.381676,36.778625
1.229248,-2.211426,0.763916,217.648849,101.603050,6.641222
1.020996,-1.992920,0.595703,247.786255,101.572517,-8.000000
0.923828,-1.856201,0.446289,278.503815,103.267174,-11.175572
0.916748,-1.781738,0.365723,308.198486,129.618317,15.709924
0.928467,-1.801758,0.363281,339.221375,136.320618,17.862595
0.961182,-1.764160,0.278076,376.458008,132.076340,7.648855
1.007568,-1.684326,0.140137,408.595428,122.916031,-9.633588
1.069092,-1.470459,-0.063232,430.671753,127.038170,-28.229008
0.939697,-1.298096,-0.309082,438.015259,122.900764,-63.419846
0.884033,-1.141357,-0.478516,438.931305,121.435112,-95.908394
0.719482,-0.998535,-0.559814,442.381683,126.946564,-115.969467
0.714111,-0.847900,-0.676758,446.015259,148.396942,-112.305344
0.522949,-0.773926,-0.667480,447.389313,152.137405,-108.396950
0.554932,-0.791260,-0.685059,448.519073,151.312973,-110.030533
0.579590,-0.769043,-0.658203,448.702301,178.595413,-104.122139
0.478760,-0.870605,-0.689209,462.641235,180.717560,-102.778625
0.542236,-0.740967,-0.887207,461.740448,187.938934,-103.358780
0.363525,-0.690918,-0.884033,456.824432,189.435120,-118.259544
0.187256,-0.516602,-0.977051,453.618317,179.465652,-131.908401
0.070557,-0.255859,-1.124268,432.366425,180.167938,-139.022903
-0.227051,-0.069824,-1.091797,411.419861,171.572525,-141.679382
-0.342773,0.078125,-1.085449,390.503815,156.259537,-147.832062
-0.464111,0.007324,-0.912842,390.992371,140.122131,-156.671753
-0.526367,0.236328,-1.114014,374.839691,123.206108,-163.480911
-0.727783,0.458496,-1.115723,353.801514,107.404579,-161.862595
-0.801758,0.883545,-1.269775,325.847321,102.824425,-147.282440
-0.857666,1.221680,-1.361084,282.015259,111.496185,-122.290077
-0.967285,1.472168,-1.375244,241.083969,97.145035,-110.442749
-1.105713,1.828613,-1.432617,191.526718,86.656487,-93.572517
-1.190918,2.133057,-1.468018,134.274811,78.671753,-72.244278
-1.255615,2.242920,-1.508789,75.908394,67.770996,-47.282444
-1.235596,2.231934,-1.441406,13.328244,64.427483,-18.870230
-1.176758,2.098145,-1.340332,-35.435116,71.725189,15.648855
-1.288330,1.890137,-1.161865,-81.694656,62.137405,41.068703
-1.165527,1.547363,-0.866943,-107.404579,41.908398,57.312977
-1.082520,1.409180,-0.793457,-137.435120,28.595419,67.053436
-0.987305,1.277588,-0.652588,-170.824432,8.717557,70.488548
-0.901367,1.126465,-0.526855,-194.717560,-8.824428,72.961830
-0.812012,1.037109,-0.479004,-220.305344,-20.625954,77.816795
-0.768555,0.980713,-0.428955,-248.290070,-30.442749,82.839691
-0.748779,0.871826,-0.321045,-269.206116,-41.603054,85.938934
-0.690918,0.825684,-0.312988,-293.511444,-52.183205,89.236641
-0.720215,0.537598,-0.051025,-289.725189,-64.595421,91.312981
-0.582520,0.403076,-0.014404,-286.809174,-94.641220,79.343513
-0.513428,0.336426,0.048828,-287.358765,-108.198471,72.442749
-0.490967,0.336426,0.069092,-299.328247,-141.190842,50.656490
-0.413818,0.446045,-0.036621,-302.824432,-165.343506,33.251907
-0.327393,0.517578,-0.152832,-313.862610,-183.206100,23.740458
-0.233887,0.453613,-0.142822,-310.687012,-174.381683,37.908398
-0.181885,0.473633,-0.201172,-319.908386,-174.198471,48.106869
-0.078369,0.445068,-0.233643,-331.694672,-154.931305,75.603050
-0.024902,0.318115,-0.225098,-342.030548,-134.000000,103.572517
0.004150,0.101074,-0.182373,-347.282440,-117.206108,121.404579
0.186768,-0.081543,-0.103760,-354.000000,-97.496185,127.862595
0.197510,-0.209229,-0.008545,-359.572510,-96.977097,110.335876
0.199463,-0.370117,0.125732,-350.610687,-103.496185,84.839691
0.292236,-0.507568,0.181641,-335.908386,-120.839691,51.267174
0.432861,-0.598877,0.201660,-323.297699,-123.389313,31.603054
0.551270,-0.704346,0.255615,-309.908386,-117.633591,20.351145
