ax,ay,az,gx,gy,gz
0.552002,-0.633057,0.448730,-32.595421,-5.022901,12.595420
0.547852,-0.654785,0.464111,-35.969467,-2.229008,16.183207
0.560547,-0.706543,0.488281,-40.534351,-2.076336,18.671755
0.603516,-0.791504,0.532471,-43.954197,-4.396946,16.732824
0.708740,-0.879150,0.582520,-43.022900,-1.923664,8.748092
0.712158,-0.943604,0.612793,-40.458015,-1.480916,-0.488550
0.676025,-0.967773,0.625977,-37.572517,-4.564886,-6.778626
0.695557,-1.000244,0.606689,-36.213741,-1.832061,-6.488550
0.775635,-1.109863,0.635254,-31.511450,11.801527,2.137405
0.968262,-1.302002,0.725342,-18.244274,47.267174,16.030535
0.969727,-1.426270,0.828613,-1.053435,82.259544,22.824427
0.892090,-1.541504,0.968506,10.992367,96.732826,22.488550
0.821533,-1.645020,1.158936,24.122137,83.282440,10.152672
0.757812,-1.679932,1.190674,29.114504,40.656490,-7.908397
0.946045,-1.818848,1.283203,39.862595,35.694656,-25.480917
0.990723,-1.926270,1.341064,55.465649,42.381680,-30.137405
1.020996,-2.103027,1.442871,79.083969,67.694656,-23.236641
0.976807,-2.194824,1.638916,115.190842,103.374046,-5.832061
0.795898,-2.248047,1.734375,159.190842,129.374039,20.213741
0.807129,-2.304932,1.786133,203.877869,140.580154,39.816795
0.805176,-2.336670,1.802246,253.847336,137.541992,45.541985
0.838379,-2.319092,1.712646,303.465637,116.732826,35.175571
0.966309,-2.286621,1.507812,345.725189,89.114502,12.549619
0.984375,-2.163818,1.263184,383.404572,78.748093,-5.984733
1.059814,-1.963135,0.935547,411.664124,90.229004,-14.656488
1.046387,-1.850098,0.711426,433.038177,108.717560,-12.503817
1.090088,-1.911133,0.613037,457.740448,134.305344,-11.740458
0.952637,-1.965088,0.534424,485.587799,129.709930,-22.656488
0.894287,-1.956787,0.322021,500.259552,103.358780,-43.465649
0.820068,-1.994385,0.059326,500.259552,71.893127,-78.229004
0.732910,-1.922607,-0.264404,500.259552,39.343510,-117.480919
0.548096,-1.799316,-0.650879,500.259552,0.900763,-156.030533
0.485352,-1.565186,-1.039062,500.259552,-32.213741,-186.671753
0.654297,-1.424072,-1.666992,500.259552,-12.259542,-203.679382
0.327637,-1.167480,-1.627930,500.259552,-22.900763,-223.679382
0.295166,-0.826172,-1.916992,500.259552,-17.450382,-244.534348
0.259766,-0.501709,-2.099365,458.259552,-0.427481,-255.053436
0.205811,-0.212402,-2.197998,407.328247,33.847328,-255.541992
0.042969,0.007080,-2.130615,359.633575,72.580154,-248.992371
-0.165527,0.197266,-2.061035,319.206116,112.977097,-233.038162
-0.413818,0.396729,-1.991455,279.267181,136.167938,-208.320618
-0.562744,0.642578,-1.913330,244.992371,157.358780,-175.328247
-0.733398,0.819092,-1.842529,210.076340,174.030533,-143.587784
-0.841309,0.929443,-1.715820,179.694656,185.358780,-123.251907
-1.132324,1.098633,-1.605225,145.618317,154.931305,-110.076332
-1.302979,1.314209,-1.532471,107.190842,113.099236,-105.786263
-1.397949,1.533691,-1.557373,60.167938,78.412216,-99.908394
-1.521973,1.748779,-1.546387,0.198473,26.076336,-78.946564
-1.447510,1.844238,-1.498779,-50.824429,6.671756,-44.519085
-1.322266,1.772217,-1.428711,-101.389313,4.854962,-4.717557
-1.176758,1.508789,-1.202148,-143.557251,14.152672,30.992367
-1.063965,1.253906,-0.991211,-178.671753,11.633588,55.007633
-0.960693,1.052246,-0.784668,-204.656494,4.610687,68.839691
-0.897217,0.931885,-0.648193,-225.938934,0.229008,80.213737
-0.843994,0.805664,-0.488281,-242.687027,-4.442748,89.709923
-0.816895,0.684326,-0.359131,-254.671753,-16.000000,97.893127
-0.745361,0.591797,-0.238770,-264.305328,-29.099237,102.045799
-0.676270,0.541016,-0.154297,-276.335876,-41.312977,106.183205
-0.602783,0.472168,-0.047852,-286.809174,-55.312977,106.564888
-0.527588,0.412842,0.021240,-300.061066,-79.480919,95.740456
-0.464111,0.292969,0.177734,-306.580139,-105.480919,85.053436
-0.274902,0.176025,0.263916,-306.122131,-139.312973,65.740456
-0.120850,0.105713,0.330566,-300.305328,-161.755722,47.297710
-0.014648,0.065918,0.364746,-285.755737,-172.778625,36.213741
0.066162,0.106201,0.350098,-269.984741,-168.259537,39.190838
0.141357,0.137695,0.263184,-258.900757,-149.694656,54.030533
0.185547,0.166016,0.225586,-253.068695,-121.969467,74.106873
0.184082,0.169922,0.215820,-256.122131,-101.603050,93.404579
0.222412,0.057861,0.312256,-262.244263,-89.312981,104.854965
0.398193,-0.145508,0.458252,-260.076324,-83.908394,99.816795
0.483887,-0.326172,0.637207,-251.145035,-82.213737,79.007637
0.582275,-0.479004,0.741943,-234.167938,-92.610687,50.717556
0.627441,-0.460938,0.781250,-219.877869,-102.839691,22.488550
0.546631,-0.396973,0.730469,-210.152664,-105.587784,11.251908
0.581055,-0.385986,0.688965,-202.458008,-92.946564,22.824427
0.715088,-0.478516,0.669678,-193.587784,-58.335876,44.229008
0.693848,-0.597168,0.798828,-180.335876,-25.389313,65.190842
0.869385,-0.756836,0.903076,-161.526718,7.465649,64.213737
0.843018,-0.796631,1.049805,-145.725189,20.946566,42.137405
0.670654,-0.806396,1.160889,-124.870232,-8.229008,7.450382
