ax,ay,az,gx,gy,gz
0.552490,-0.708252,0.596191,-3.175573,-3.847328,-6.183206
0.553955,-0.711426,0.595215,-0.977099,-2.854962,-6.732824
0.598877,-0.701904,0.553223,-0.091603,-0.244275,-6.885496
0.635254,-0.674316,0.538818,-1.694656,6.732824,-1.679389
0.691406,-0.712891,0.524658,-2.366412,23.099237,8.534351
0.837646,-0.797607,0.517090,-9.526717,42.610687,22.458015
0.962891,-0.971680,0.606689,-14.473283,72.885498,32.732826
1.026367,-1.234375,0.851807,-16.473282,101.587784,33.129772
0.977295,-1.460205,1.115723,-7.862596,108.198471,21.862595
0.946045,-1.653809,1.294922,0.732824,103.893127,4.534351
0.969238,-1.876465,1.462402,10.458015,98.763359,-12.244275
0.983154,-2.123291,1.714844,31.709923,106.946564,-26.259542
0.869141,-2.250977,1.885742,65.068703,113.374046,-27.465649
0.707764,-2.262451,1.929443,101.389313,125.572517,-10.625955
0.598145,-2.260742,1.975830,142.381683,139.129776,17.099237
0.575684,-2.255615,1.916260,189.679382,152.534348,47.282444
0.580078,-2.247070,1.770020,228.671753,153.496185,66.167938
0.678467,-2.301270,1.737061,263.908386,154.732819,68.244278
0.713867,-2.339355,1.669434,303.557251,145.038162,56.534351
0.669678,-2.248047,1.420898,344.213745,124.473282,41.450382
0.764404,-2.110107,1.027344,373.206116,112.564888,31.175573
0.759766,-2.018555,0.839600,394.824432,135.022903,32.656490
0.709717,-1.994629,0.710938,422.702301,142.687027,34.351147
0.708740,-2.014893,0.563965,456.564880,141.160309,33.740459
0.723145,-1.985352,0.332275,494.045807,131.465652,28.687023
0.811768,-2.015869,0.165527,500.259552,129.725189,22.763359
0.712646,-2.023438,0.037598,500.259552,131.832062,5.633588
0.594727,-2.028320,-0.147949,500.259552,93.832062,-27.343512
0.554688,-2.019775,-0.383545,500.259552,59.053436,-63.740459
0.439209,-1.997314,-0.660400,500.259552,22.946566,-103.374046
0.270264,-1.850342,-0.995605,500.259552,-5.801527,-140.534348
0.051514,-1.660400,-1.311768,500.259552,-32.503819,-178.549622
-0.120850,-1.425537,-1.607666,500.259552,-55.877861,-210.351151
-0.249512,-1.174072,-1.885254,500.259552,-61.236641,-230.534348
-0.275879,-0.922363,-2.074951,500.259552,-52.259541,-237.068695
-0.298096,-0.593506,-2.346436,500.259552,-21.832062,-225.083969
-0.310303,-0.148682,-2.693359,496.839691,40.061069,-198.610687
-0.308594,0.400879,-2.981934,457.251923,97.480919,-171.847336
-0.437256,0.854980,-3.206055,398.732819,158.564880,-155.969467
-0.718994,1.242188,-3.257812,321.648865,165.007629,-157.877869
-1.051758,1.599365,-3.234619,243.374039,164.641220,-152.290070
-1.377197,1.951660,-3.232178,164.595413,170.534348,-132.198471
-1.894287,2.271729,-3.021973,75.099236,142.793900,-88.320610
-2.046875,2.353027,-2.817871,-8.916031,105.236641,-32.885498
-1.970703,2.188721,-2.594482,-85.236641,66.854965,18.778625
-1.672852,1.817871,-2.266602,-150.305344,38.015266,56.916031
-1.319580,1.392090,-1.918701,-196.870224,6.152672,76.122139
-1.047852,1.103760,-1.677002,-229.404587,-17.053434,88.824425
-0.809814,0.845459,-1.498047,-266.152679,-20.549618,96.748093
-0.671631,0.629639,-1.289062,-291.374054,-1.603053,105.236641
-0.606445,0.506592,-1.105469,-324.396942,13.374045,107.877861
-0.642334,0.441895,-0.913330,-352.870239,13.297709,104.076332
-0.666260,0.447510,-0.757568,-373.022888,1.312977,96.656487
-0.708008,0.435791,-0.631104,-398.564880,-21.099237,90.824425
-0.672119,0.324951,-0.576416,-419.847321,-47.694656,83.480919
-0.663086,0.249268,-0.382324,-429.694672,-84.152672,74.320610
-0.603760,0.076416,-0.145508,-417.511444,-104.519081,77.038170
-0.486328,-0.106445,0.011230,-380.702301,-133.160309,76.305344
-0.220459,-0.182129,0.006104,-374.778625,-148.870224,75.664124
-0.201904,-0.169189,0.130615,-354.366425,-132.290070,81.801529
-0.088623,-0.102295,0.068848,-342.870239,-135.603058,80.870232
0.044678,-0.060791,0.019775,-339.770996,-129.770996,77.465652
0.053711,-0.024414,0.002930,-344.671753,-130.702286,72.748093
0.114502,-0.087891,0.037842,-361.541992,-123.297707,72.534348
0.298828,-0.241455,0.104492,-361.877869,-114.885498,61.419846
0.251221,-0.322510,0.200684,-359.526703,-119.816795,47.786259
0.336914,-0.421631,0.241211,-357.786255,-115.358780,35.938931
0.346924,-0.564209,0.411133,-337.694672,-115.633591,27.007633
0.405029,-0.680664,0.462402,-313.236633,-114.885498,26.366413
0.394775,-0.760010,0.546143,-291.343506,-97.923668,38.488548
0.541016,-0.826660,0.504883,-272.503815,-66.870232,46.412212
0.460938,-0.866699,0.610596,-255.969467,-45.343510,53.267174
0.450439,-0.900391,0.685303,-240.931305,-41.496181,48.229008
0.442627,-0.918457,0.730469,-235.572525,-60.549618,24.000000
0.396729,-0.911865,0.790283,-232.320618,-109.175575,-12.015267
0.497559,-0.880859,0.705322,-229.801529,-147.404587,-50.824429
0.562012,-0.803223,0.569580,-233.236649,-171.145035,-66.839691
0.636475,-0.784912,0.490479,-229.099243,-161.358780,-60.839695
0.654053,-0.817627,0.453857,-218.045807,-130.564880,-28.259542
0.788330,-0.894287,0.378662,-213.679382,-77.694656,14.824428
0.800049,-1.068115,0.558105,-206.687027,-19.725191,54.000000
0.803955,-1.230225,0.747559,-186.671753,22.824427,74.977097
0.674072,-1.348145,0.967773,-166.274811,30.458015,69.435112
0.666748,-1.418213,1.120361,-144.442749,14.824428,48.015266
0.571777,-1.371338,1.189941,-119.038170,-12.564885,18.381680
0.568848,-1.233643,1.024170,-100.961830,-35.190838,-4.259542
0.503662,-1.058350,0.834473,-93.648857,-36.992367,-9.755725
0.476318,-0.982666,0.731934,-90.076332,-20.061069,2.595420
0.414551,-0.960693,0.703613,-89.435112,11.190840,26.732824
0.336670,-1.027344,0.785889,-85.251907,35.328243,50.824429
0.286865,-1.083740,0.845215,-86.885498,44.961834,60.870228
0.276855,-1.196533,0.997314,-84.152672,44.961834,59.419846
0.241211,-1.280273,1.139404,-69.297707,32.839695,47.251907
0.238525,-1.288330,1.180420,-51.160305,10.534351,29.328245
0.251709,-1.239014,1.134766,-34.045803,-11.755725,11.267176
0.273193,-1.145752,1.041504,-17.282442,-29.526718,-1.557252
0.293213,-1.009277,0.842285,-8.580153,-34.885498,-5.221374
0.298828,-0.897461,0.688965,-9.893129,-25.984734,2.045802
0.266357,-0.876709,0.683350,-14.335877,-10.625955,15.786260
0.233398,-0.919678,0.726318,-16.809160,-1.419847,29.358778
