ax,ay,az,gx,gy,gz
0.483398,-0.559082,0.339111,-66.824425,-30.885496,31.755726
0.564453,-0.606934,0.360596,-71.587784,-21.190840,34.656490
0.592529,-0.678711,0.413818,-76.091606,-12.198473,33.480915
0.644287,-0.745605,0.452881,-82.702293,-11.603053,27.496183
0.682861,-0.801025,0.504639,-91.007637,-16.167938,16.137405
0.726807,-0.911133,0.492676,-98.656487,-15.770992,-1.541985
0.836182,-1.085205,0.552734,-105.587784,-32.809162,-25.297710
0.973389,-1.270996,0.621582,-106.580154,-26.244274,-44.625954
0.936523,-1.413086,0.680908,-107.190842,-15.358779,-52.427483
0.907959,-1.570557,0.768066,-101.297707,14.793893,-41.297710
0.803223,-1.784912,0.962646,-86.122139,48.687023,-22.366413
0.800781,-2.015869,1.276611,-49.709923,66.305344,-4.473282
0.801758,-2.197021,1.490723,-15.877863,70.503815,-2.259542
0.813965,-2.323975,1.578613,17.328245,59.206108,-12.290076
0.815186,-2.302734,1.577393,53.862595,46.656490,-23.083969
0.791992,-2.208252,1.449951,87.160309,36.900764,-27.648855
0.810547,-2.116455,1.300781,112.290077,47.099236,-22.015266
0.784668,-2.085205,1.311523,140.152664,58.290077,-11.709924
0.703613,-2.052490,1.317871,168.473282,47.877861,5.938931
0.951904,-2.122559,1.261475,209.740463,76.320610,18.458015
0.906982,-2.127197,1.181641,245.236649,93.664124,29.923664
1.025635,-2.151855,1.108398,278.641235,101.435112,28.595419
0.935059,-2.132812,1.062012,311.297699,96.198471,15.664123
1.016357,-2.085449,0.880615,338.274811,82.916031,-7.419847
1.039307,-2.041016,0.729248,365.740448,76.061066,-33.145039
0.984619,-1.956543,0.564209,391.496185,74.167938,-52.900764
0.945557,-1.911621,0.418213,417.282440,72.274811,-67.938934
0.933594,-1.861816,0.219727,438.000000,75.725189,-75.908394
0.939941,-1.869385,0.065918,456.854950,83.893127,-90.274811
0.781738,-1.850098,-0.043945,476.076324,74.381676,-111.145035
0.694336,-1.730713,-0.329346,495.541992,52.549618,-138.305344
0.581787,-1.679688,-0.518799,488.732819,35.419846,-170.045807
0.314209,-1.404053,-0.731689,490.656494,7.160306,-202.961838
0.250732,-1.211914,-1.000732,487.221375,-13.160305,-230.625961
0.113525,-0.959961,-1.134033,478.610687,-25.618320,-251.175568
0.025146,-0.780518,-1.247559,471.847321,-27.648855,-261.068695
-0.069336,-0.581299,-1.368164,454.183197,-22.305344,-264.473297
-0.144043,-0.372559,-1.434570,435.984741,1.068702,-258.625946
-0.264404,-0.167236,-1.472656,416.809174,27.694656,-244.396942
-0.407227,0.012695,-1.416260,401.679382,45.404579,-219.175568
-0.385010,0.227783,-1.576660,376.381683,77.587784,-192.503815
-0.431396,0.529297,-1.611816,341.496185,108.137405,-163.679382
-0.486328,0.842041,-1.676514,306.229004,128.030533,-135.587784
-0.483398,1.129883,-1.730713,256.687012,148.412216,-111.969467
-0.588623,1.384033,-1.680908,199.618317,163.786255,-89.038170
-0.711426,1.555176,-1.652832,139.770996,164.732819,-70.839691
-0.868164,1.637207,-1.522217,78.625954,156.015274,-54.167938
-1.025391,1.659668,-1.365234,25.419847,139.175568,-34.503819
-1.125244,1.659912,-1.268311,-28.091602,121.389313,-13.786260
-1.185059,1.624512,-1.141357,-74.152672,91.343513,14.091603
-1.093506,1.524170,-1.043701,-114.885498,68.793892,38.900764
-0.957275,1.375000,-0.951660,-154.167938,48.427483,57.786259
-0.815186,1.215820,-0.852783,-187.984726,37.572517,71.862595
-0.711914,1.032227,-0.711182,-214.244278,31.419847,84.595421
-0.634521,0.897461,-0.630859,-234.900757,28.274809,93.190842
-0.597412,0.817627,-0.542236,-253.633591,22.763359,100.030533
-0.550781,0.758545,-0.497070,-270.656494,16.015266,104.351143
-0.552734,0.714111,-0.453369,-289.053436,6.305344,109.618324
-0.543945,0.649414,-0.423828,-309.450378,-9.816793,113.236641
-0.551758,0.563477,-0.323730,-326.702301,-31.343512,113.725189
-0.503174,0.434814,-0.242676,-342.427490,-64.030533,108.519081
