ax,ay,az,gx,gy,gz
-0.703125,-0.207031,0.645020,-4.717557,2.519084,6.625954
-0.708008,-0.208252,0.655029,-4.366412,2.564885,7.328244
-0.704346,-0.202881,0.664307,-3.923664,2.091603,9.251908
-0.696777,-0.189941,0.651367,-5.511450,3.740458,9.099236
-0.711426,-0.189209,0.644775,-8.854961,6.656488,9.847328
-0.741211,-0.227295,0.648438,-11.374045,9.206107,9.587787
-0.773926,-0.268066,0.656250,-13.435115,11.083969,8.335877
-0.802490,-0.288574,0.677979,-13.465649,11.511451,7.496183
-0.803955,-0.295654,0.696777,-9.679389,10.412213,7.053435
-0.778809,-0.277832,0.662354,-4.167939,8.564885,9.511451
-0.727295,-0.249023,0.665283,1.801527,9.496183,13.022901
-0.700928,-0.218994,0.650146,5.297710,11.908397,15.694656
-0.686035,-0.183838,0.663086,4.122138,15.282443,18.839695
-0.681885,-0.207275,0.682861,-2.167939,21.816793,18.656488
-0.713623,-0.222656,0.711670,-8.946565,29.389313,14.809160
-0.738037,-0.244629,0.750488,-16.229008,36.732826,7.145038
-0.778809,-0.275391,0.807617,-25.511450,41.236641,0.488550
-0.861328,-0.312744,0.805664,-30.549618,51.877861,-13.801527
-1.003906,-0.293457,0.879639,-36.442749,60.900764,-25.664122
-1.233398,-0.376953,0.959961,-39.145039,58.732826,-24.992367
-1.515137,-0.430664,1.030518,-43.801525,50.229008,-15.312977
-1.852539,-0.653076,1.207520,-45.664124,28.778625,-4.931298
-2.120605,-0.858398,1.292236,-39.938931,-7.221374,-2.763359
-2.240234,-1.125732,1.548096,-22.763359,-44.030533,-9.816793
-2.300781,-1.203125,1.387451,-6.274809,-93.603050,-8.656488
-2.263672,-1.184570,1.289062,21.954199,-135.770996,-16.106871
-2.226807,-1.054932,1.239746,46.427483,-175.648849,-15.740458
-2.176514,-0.841309,1.172852,62.503819,-209.740463,-13.496183
-2.122070,-0.637207,1.155273,67.725189,-236.381683,-15.908397
-2.076660,-0.505127,1.030518,68.030533,-258.580139,-19.312977
-2.008789,-0.499268,1.014160,71.053436,-279.908386,-17.954199
-1.973145,-0.499756,0.933105,74.580154,-302.000000,-20.763359
-1.933350,-0.480713,0.943604,79.450378,-324.274811,-23.053434
-1.879639,-0.459229,0.867188,84.305344,-348.809174,-27.893129
-1.794678,-0.378418,0.765869,94.213737,-372.931305,-29.038168
-1.728760,-0.217285,0.675781,103.297707,-387.175568,-28.625954
-1.640137,-0.068115,0.677490,99.404579,-401.893127,-24.396946
-1.546387,0.009033,0.609863,96.305344,-416.854950,-23.160305
-1.412354,0.075928,0.551758,90.503815,-442.885498,-16.396946
-1.260010,0.086914,0.321533,86.671753,-471.099243,-7.770992
-1.024414,0.146240,0.097900,89.557251,-491.755737,0.183206
-0.752686,0.237305,-0.004883,89.068703,-500.274811,16.198473
-0.431885,0.143555,-0.568115,90.152672,-494.061066,35.801525
-0.167969,0.099365,-0.693359,99.389313,-471.618317,49.175571
0.173340,0.060791,-0.877197,109.832062,-444.137390,69.068703
0.479980,0.068359,-1.000488,117.725189,-399.068695,79.022903
0.677734,0.102783,-0.971436,122.549622,-350.839691,85.801529
0.874756,0.214600,-0.891357,107.633591,-307.358765,86.213737
1.035645,0.233398,-0.771240,69.129768,-271.312988,92.748093
1.192627,0.080078,-0.878662,42.854961,-238.625961,107.282440
1.213623,-0.114746,-0.852295,24.793894,-203.816788,94.427483
1.273682,-0.177002,-0.820557,2.167939,-155.145035,71.450378
1.328125,-0.259521,-0.729736,-27.251909,-106.488548,37.282444
1.366455,-0.346924,-0.699219,-54.488548,-59.541985,1.022901
1.438232,-0.398438,-0.744873,-73.709923,-11.404580,-31.984734
1.429932,-0.468018,-0.746582,-72.564888,35.038166,-52.824429
1.348389,-0.473633,-0.657471,-57.877861,75.862595,-64.946564
1.244141,-0.423584,-0.564453,-35.709923,110.442749,-66.656487
1.088379,-0.324707,-0.396729,-13.374045,139.648849,-63.648853
0.921143,-0.218750,-0.240234,0.702290,162.946564,-58.595421
0.791748,-0.125488,-0.086426,7.358778,185.206100,-58.167938
0.671875,-0.053223,0.049316,4.458015,204.748093,-58.763359
0.565918,0.018555,0.164062,-6.763359,220.442749,-60.000000
0.500732,0.030029,0.200684,-18.702290,233.358780,-57.282444
0.415771,0.018555,0.252441,-21.679390,246.091599,-51.526718
0.296875,0.019531,0.344971,-21.770992,254.625961,-43.770992
0.200684,0.019531,0.374756,-23.221375,259.145050,-35.404579
0.126953,-0.001221,0.428223,-15.603053,263.007629,-24.671755
0.024414,-0.004150,0.530518,-7.221374,266.564880,-11.832061
0.005371,-0.015137,0.516113,1.541985,258.564880,-1.526718
-0.012939,0.083740,0.467041,11.755725,264.229004,7.053435
-0.096924,0.131592,0.492920,2.931298,284.366425,5.145038
-0.237305,0.153809,0.467041,1.648855,303.725189,0.137405
-0.471680,0.207764,0.654785,-9.572519,325.755737,-3.572519
-0.718262,0.128418,0.904297,-37.267174,336.152679,-13.984733
-0.867188,-0.078857,1.156006,-58.641220,325.099243,-31.526718
-0.852051,-0.206299,1.217285,-67.389313,293.465637,-40.610687
-0.763428,-0.282471,1.094238,-62.000000,263.740448,-41.801525
-0.697754,-0.262207,0.957520,-40.687023,247.312973,-35.770992
-0.723145,-0.158936,0.915039,-25.175573,243.236649,-26.091602
-0.837646,-0.015137,1.005371,-21.511450,241.526718,-18.458015
-0.979248,0.111816,1.228516,-31.083969,234.870224,-13.206107
-1.061768,0.179199,1.342285,-51.083969,218.900757,-4.717557
-1.046387,0.113281,1.291016,-71.908394,202.702286,-0.992366
-0.972412,-0.007324,1.181152,-86.458015,191.786255,2.473282
-0.938721,-0.129395,0.953613,-99.404579,184.641220,7.969466
-0.964111,-0.275146,0.971191,-82.381676,182.977097,2.992366
-1.039062,-0.285889,1.015381,-75.022903,178.396942,3.694656
-1.186768,-0.314941,1.078369,-73.068703,171.175568,2.748092
-1.342529,-0.334229,1.155273,-70.748093,161.068695,-2.473282
-1.466553,-0.352783,1.301025,-68.488548,140.290070,-4.564886
-1.494873,-0.330322,1.431885,-64.351143,109.526718,-5.526718
-1.376709,-0.309326,1.364258,-57.251907,76.213737,-2.122137
-1.191406,-0.324463,1.219971,-43.114502,47.969467,7.435114
-1.001221,-0.284424,0.979004,-22.992367,27.068703,17.404581
-0.826172,-0.222412,0.790527,-16.351145,28.412214,30.549618
-0.835205,-0.276367,0.724365,-30.320610,47.496181,21.603054
-0.899902,-0.383789,0.738281,-41.114502,66.916031,9.664123
-0.998291,-0.484375,0.853516,-45.068703,72.274811,-0.702290
-1.048828,-0.587158,0.934570,-48.519085,71.251907,-16.732824
