ax,ay,az,gx,gy,gz
0.082031,-0.132568,1.107666,7.175572,-3.099237,5.068702
0.085693,-0.117188,1.095215,7.328244,-3.068702,5.114504
0.096191,-0.110352,1.090576,7.938931,-2.122137,5.511450
0.094238,-0.091309,1.088623,8.290076,-0.549618,6.534351
0.090820,-0.097168,1.085449,6.137404,-0.366412,7.511450
0.087402,-0.093750,1.089600,4.885496,-0.595420,7.053435
0.090820,-0.083496,1.102295,3.160305,-0.870229,8.732824
0.076416,-0.098633,1.097168,4.809160,-0.167939,8.106871
0.097900,-0.093018,1.069580,9.847328,0.854962,9.389313
0.118896,-0.049561,0.979980,22.106871,6.183206,14.412213
0.180664,0.021729,0.852051,41.450382,19.557251,23.389313
0.190918,0.293213,0.876709,64.778625,32.351147,40.549618
0.164551,0.580566,0.978516,72.152672,46.885498,76.519081
0.168945,1.017090,0.996582,67.541985,65.648857,130.106873
0.083008,1.279541,0.998779,50.045803,87.282440,188.549622
-0.035645,1.521240,1.127441,40.427483,86.290077,271.572510
-0.281250,1.209961,1.424316,18.564886,56.396946,362.244263
-0.480713,0.622559,1.706787,-5.694656,25.770992,368.000000
-0.456543,0.083740,1.556885,-37.648853,-4.687023,344.717560
-0.256592,-0.464844,1.304443,-52.335876,-13.297709,297.633575
-0.120361,-0.664795,1.109619,-63.328243,2.290076,232.503815
-0.118164,-0.803223,1.021729,-84.641220,17.541985,180.656494
-0.222900,-1.208984,0.913086,-110.244278,37.114502,122.809158
-0.355957,-1.954834,0.704590,-123.648857,49.740459,33.206108
-0.559326,-3.137451,0.724854,-103.083969,59.526718,-100.030533
-0.817627,-4.000000,0.900879,-59.465649,72.152672,-328.503815
-0.918701,-4.000000,1.041504,-15.557252,119.435112,-491.389313
-1.559814,-4.000000,0.517822,43.709923,186.305344,-500.274811
-2.393066,-4.000000,0.564453,89.801529,197.251907,-500.274811
-3.252441,-3.229248,0.740479,99.282440,178.045807,-500.274811
-3.798340,-2.434814,0.794922,114.213737,148.152664,-500.274811
-3.851074,-1.771240,0.792969,169.358780,118.564888,-500.274811
-3.610596,-0.980469,0.416504,252.061066,81.312981,-500.274811
-3.313477,-0.376465,0.155273,351.465637,61.801525,-500.274811
-3.042236,-0.011475,-0.150391,461.175568,20.641222,-500.274811
-2.989990,0.658203,-0.093262,500.259552,-37.022900,-500.274811
-2.779297,1.194336,-0.111572,500.259552,-143.297714,-465.358765
-2.461914,1.701416,-0.334229,500.259552,-207.740463,-366.549622
-1.743408,2.555664,-0.694336,500.259552,-234.000000,-301.358765
-1.012451,3.585693,-0.943359,345.709930,-153.496185,-308.519073
-0.389893,3.999878,-0.402100,104.305344,-23.877863,-320.366425
-0.376709,3.829102,-0.014160,-40.488548,44.137405,-284.183197
-0.414551,3.353760,0.208740,-53.145039,53.786259,-247.083969
-0.382568,3.091064,0.324219,-9.358779,27.587786,-147.190842
-0.299805,2.855957,0.214355,30.977098,11.480916,-34.503819
-0.184570,2.484863,-0.048828,28.610687,46.030533,36.488548
-0.225586,2.036377,-0.051514,-5.450382,91.908394,85.786263
-0.354980,1.535889,-0.018555,-16.656488,106.458015,149.541992
-0.391602,1.205078,0.260010,-8.259542,100.122139,234.503815
-0.524902,1.093018,0.391846,6.839694,82.061066,316.183197
-0.520508,1.160156,0.597900,32.015266,77.541985,374.274811
-0.517334,1.391357,0.852539,31.145039,73.877861,419.374054
-0.478271,1.548828,0.878662,-8.625955,67.511452,439.374054
-0.448242,1.591553,0.704590,-65.648857,76.244278,444.122131
-0.480957,1.440186,0.484619,-118.641220,100.122139,446.412201
-0.577637,1.141113,0.476807,-147.984726,126.091606,436.687012
-0.651123,0.801514,0.480225,-159.908401,137.954193,434.198486
-0.731445,0.517822,0.519531,-150.824432,145.404587,434.213745
-0.809082,0.243164,0.654785,-130.687027,143.709930,425.557251
-0.849121,0.037598,0.804932,-109.664124,136.977097,403.847321
-0.916504,-0.099609,1.107910,-100.824425,118.320610,371.129761
-0.888672,-0.144531,1.293213,-125.343513,91.648857,331.664124
-0.819092,-0.132080,1.273438,-168.595413,72.335876,290.473297
-0.747803,-0.296387,1.235596,-217.114502,57.587788,243.419846
-0.656006,-0.422607,1.206543,-256.625946,47.251907,193.114502
-0.523682,-0.483154,1.171875,-284.473297,36.503819,146.748093
-0.385742,-0.620117,1.108643,-287.496185,22.030535,105.236641
-0.204102,-0.721680,1.129639,-269.083984,13.801527,74.045799
-0.109375,-0.755127,1.065430,-237.709930,5.664122,54.091602
-0.044678,-0.766113,1.052490,-196.122131,1.770992,43.480915
0.014160,-0.721436,1.028564,-151.694656,2.503817,35.450382
0.031494,-0.652832,1.018555,-113.496185,5.435114,33.114502
0.052979,-0.576904,1.037354,-79.450378,8.656488,32.488548
0.026367,-0.503418,1.088623,-54.549618,10.702291,34.091602
0.004639,-0.420410,1.197510,-38.549618,11.038168,34.473282
-0.030762,-0.370117,1.242920,-27.282442,7.587786,35.343510
-0.039062,-0.331543,1.252197,-21.526718,3.496183,34.091602
-0.035889,-0.324219,1.260254,-18.427481,0.793893,31.328245
-0.013428,-0.312012,1.257080,-18.244274,-2.030534,26.015266
0.005859,-0.329590,1.226562,-15.526717,-4.656488,20.641222
0.035156,-0.318115,1.159912,-12.687023,-5.908397,14.045801
0.073975,-0.283936,1.122559,-11.969465,-7.816794,9.022901
0.096924,-0.268799,1.092529,-10.534351,-6.549618,5.679389
0.097168,-0.269531,1.080566,-6.488550,-4.442748,1.587786
0.087158,-0.220703,1.078369,-4.687023,-4.305344,-1.923664
0.087158,-0.156494,1.103271,-4.488550,-2.137405,-1.679389
0.063721,-0.095215,1.121338,-6.198473,-1.236641,-1.175573
0.056885,-0.073242,1.134277,-9.832061,-2.534351,-0.198473
0.058105,-0.068848,1.105225,-12.015267,-1.969466,0.961832
0.084961,-0.068604,1.088135,-17.312977,-2.045802,2.519084
0.082275,-0.133545,1.070068,-16.000000,-1.587786,6.503817
