ax,ay,az,gx,gy,gz
0.000977,-0.049561,1.092529,-2.732824,-1.419847,1.755725
-0.000244,-0.036865,1.104736,-2.854962,-1.557252,1.740458
-0.006836,-0.029297,1.099365,-2.885496,-2.183206,2.946565
-0.003418,-0.038330,1.100830,-3.954198,-2.122137,5.847328
-0.012451,-0.062500,1.084717,-3.038168,-2.198473,6.824428
0.004883,-0.044922,1.090088,-4.061069,-2.961832,12.656488
0.007568,-0.047119,1.072998,-6.366412,-3.557252,15.236641
0.027344,-0.047607,1.075684,-9.740458,-3.099237,17.450382
0.008789,-0.033936,1.088623,-14.290076,-2.473282,22.656488
0.004395,-0.058594,1.091064,-16.763359,-0.244275,23.725191
-0.007568,-0.092041,1.117920,-15.740458,0.198473,23.007633
-0.005371,-0.104492,1.127930,-12.824428,-0.167939,21.618320
0.000488,-0.093018,1.130127,-12.977099,-2.290076,20.106871
0.006348,-0.091553,1.137207,-10.916031,-4.763359,19.496183
0.028564,-0.054443,1.137207,-10.977099,-5.664122,21.312977
0.044678,-0.008545,1.130859,-13.099236,-7.694656,26.809160
0.044189,-0.004639,1.119385,-15.022901,-7.557252,30.595419
0.039307,-0.011719,1.109863,-12.396947,-9.862596,37.297710
0.026123,-0.037842,1.147949,-20.778625,-6.824428,39.572517
0.021973,-0.091064,1.139160,-25.557251,-4.122138,37.801525
0.022705,-0.128174,1.146484,-27.755726,-2.961832,36.732826
0.021729,-0.164062,1.167480,-31.740458,-1.007634,35.389313
0.032959,-0.216553,1.161377,-32.793892,2.198473,34.793892
0.043945,-0.284424,1.144775,-34.076336,6.580153,37.633587
0.000000,-0.343506,1.135498,-43.145039,12.290076,39.786259
-0.006836,-0.423096,1.177246,-47.297710,20.351145,35.022900
-0.064697,-0.476074,1.145752,-52.748093,25.160305,29.465649
-0.140381,-0.549316,1.170654,-60.167938,30.732824,26.427481
-0.302490,-0.660889,1.124023,-65.541985,35.389313,23.541985
-0.492920,-1.034180,1.153809,-55.862595,16.458015,23.587786
-0.652588,-1.775635,1.279541,-19.725191,-31.083969,-0.427481
-0.730957,-2.579834,1.327393,40.717556,-74.091606,-54.244274
-0.780273,-2.982910,1.295898,109.618324,-85.923668,-150.534348
-0.819336,-2.791016,1.044678,174.091599,-43.236641,-285.404572
-0.821777,-2.155029,0.800781,195.740463,27.343512,-390.595428
-0.863037,-1.385254,0.495605,203.877869,63.648853,-449.618317
-0.925781,-0.882324,0.389648,206.717560,65.251907,-486.167938
-1.133301,-0.559082,0.300049,210.519089,48.900764,-500.274811
-1.297363,-0.349365,0.202881,223.786255,39.923664,-500.274811
-1.455322,-0.067627,0.195557,250.259537,31.877863,-500.274811
-1.577881,0.151855,0.126709,293.312988,12.015267,-500.274811
-1.684814,0.383545,0.132080,330.824432,-14.473283,-494.748077
-1.794678,0.608154,0.113770,364.152679,-44.519085,-478.030548
-1.780273,0.904785,0.052002,380.152679,-60.580154,-475.557251
-1.717773,1.284424,0.100098,371.206116,-63.251907,-491.633575
-1.464355,1.826416,0.356934,364.992371,-72.045799,-465.145050
-1.056152,2.256348,0.529785,318.839691,-88.305344,-399.465637
-0.671143,2.502686,0.515137,244.961838,-75.465652,-358.091614
-0.265137,2.655029,0.571289,153.511444,-42.335876,-312.916016
-0.030518,2.638672,0.525391,62.625954,-27.480917,-244.259537
-0.017822,2.374512,0.561768,0.137405,-5.587786,-183.587784
-0.070312,1.979248,0.560059,-29.312977,10.870229,-133.740463
-0.152832,1.569336,0.540771,-24.900763,12.183207,-84.274811
-0.215820,1.296387,0.619385,-10.473283,7.160306,-39.648853
-0.239746,1.145996,0.630371,2.305344,-7.282443,15.022901
-0.253662,1.075928,0.638916,18.091602,-22.137405,64.809158
-0.255371,1.058105,0.681152,25.816793,-25.145039,102.091606
-0.249023,1.052490,0.749756,19.862595,-20.381680,128.885498
-0.258789,1.035645,0.762207,-1.221374,-8.778625,142.213745
-0.252441,1.019287,0.784912,-23.450382,5.083970,147.694656
-0.253418,0.948730,0.780273,-44.320610,16.595419,139.221375
-0.263428,0.853271,0.771973,-62.183205,28.702290,119.099236
-0.262207,0.755859,0.788818,-72.549622,31.847328,102.946564
-0.242432,0.682861,0.799805,-72.992363,31.618320,96.015266
-0.243652,0.626953,0.855957,-70.473282,31.648855,85.923668
-0.211914,0.616455,0.960449,-70.732826,30.519083,85.877861
-0.222168,0.629639,1.003174,-76.381676,26.137405,95.465652
-0.248047,0.618408,1.033447,-84.061066,19.572519,106.442749
-0.245361,0.588623,1.060059,-89.893127,9.954199,119.480919
-0.233398,0.567871,1.044922,-94.793892,2.106870,133.435120
-0.213379,0.524902,1.020752,-99.221375,-1.893130,144.396942
-0.200195,0.463867,0.943848,-105.358780,-2.778626,153.022903
-0.179932,0.395996,0.884766,-105.770996,-0.030534,154.702286
-0.156738,0.352539,0.893799,-100.732826,3.496183,150.442749
-0.136475,0.324707,0.855225,-93.832062,6.916030,144.534348
-0.098633,0.343262,0.843262,-88.809158,8.793893,138.946564
-0.077148,0.307373,0.842773,-82.106873,10.824428,147.969467
-0.083984,0.269531,0.857178,-71.328247,14.564885,156.061066
-0.103760,0.234131,0.885742,-59.221375,16.625954,160.213745
-0.111328,0.229004,0.908691,-48.000000,17.557251,158.534348
-0.091309,0.255127,0.945312,-42.366413,19.465649,154.061066
-0.077637,0.272949,0.960449,-39.923664,22.122137,149.770996
-0.065186,0.274414,0.968994,-34.702290,24.519083,148.549622
-0.097900,0.297852,0.939453,-32.244274,30.290077,146.809158
-0.073730,0.288330,1.006348,-30.824427,33.938931,144.335876
-0.085693,0.283203,1.054199,-31.419847,35.572517,143.832062
-0.094238,0.247803,1.070557,-31.709923,38.503819,144.030533
-0.128174,0.196777,1.063965,-30.335878,40.519085,142.839691
-0.158447,0.122559,1.088867,-24.183207,38.167938,138.305344
-0.165283,0.094727,1.121582,-18.305344,36.320610,126.122139
-0.132568,0.115479,1.144531,-21.465649,34.809162,112.091606
-0.109863,0.114258,1.156738,-25.083969,30.687023,103.587784
-0.092041,0.145508,1.171387,-32.381680,25.633587,90.381676
-0.063232,0.187744,1.189209,-52.000000,23.389313,80.427483
-0.072021,0.147705,1.176270,-66.198471,23.282442,77.465652
-0.069092,0.124023,1.165527,-76.458015,21.465649,73.511452
-0.069336,0.068359,1.171387,-83.465652,19.618320,68.305344
-0.067627,0.002686,1.147705,-84.274811,17.007633,62.076336
-0.056885,-0.054443,1.105225,-77.755722,14.610687,55.755726
-0.040771,-0.078857,1.065674,-64.748093,12.106871,49.923664
