ax,ay,az,gx,gy,gz
0.840820,0.315186,-0.207520,-8.198473,-22.519083,14.900764
0.872559,0.237549,-0.180176,7.969466,-35.145039,17.786259
0.899902,0.248535,-0.203613,19.511450,-13.206107,28.503817
1.014404,0.320068,-0.260986,26.076336,-13.984733,29.587786
1.218018,0.386475,-0.405029,23.587786,-1.938931,25.541985
1.152344,0.462158,-0.402832,14.885496,4.274809,17.236641
1.019043,0.492920,-0.363525,4.000000,9.923664,10.564885
1.063721,0.531006,-0.406006,-7.877862,-16.106871,6.519084
0.903076,0.406250,-0.270264,-6.824428,-7.984733,7.496183
0.905518,0.395508,-0.269287,-3.435115,-7.770992,3.465649
0.965332,0.383789,-0.305176,-2.916031,-12.198473,-0.351145
0.942627,0.365234,-0.317139,2.549618,-10.549619,-2.274809
0.877197,0.333252,-0.277588,11.984733,-14.396947,-6.045802
0.989014,0.392090,-0.350586,19.862595,-13.755725,-8.076336
1.030029,0.480469,-0.417480,20.992367,-6.442748,-10.885496
1.000488,0.537109,-0.445312,18.091602,-1.770992,-15.618320
0.943848,0.610596,-0.471436,11.465649,-3.221374,-19.664122
0.897461,0.660645,-0.508057,1.572519,-9.725191,-23.251909
0.884033,0.687256,-0.529541,-9.893129,-19.358778,-25.221375
0.907471,0.730713,-0.599609,-18.167938,-29.282442,-30.122137
0.937500,0.797607,-0.675537,-25.603054,-31.374046,-33.984734
0.916016,0.856201,-0.759521,-27.954199,-28.305344,-31.816793
0.856445,0.878906,-0.799561,-24.717558,-23.770992,-24.366413
0.847900,0.921631,-0.842773,-19.221375,-14.961832,-7.343512
0.946289,1.007324,-0.929688,-15.694656,14.351145,7.694656
0.865479,1.133789,-1.008545,-19.450382,37.374046,14.854961
0.736328,1.286133,-1.084473,-38.106869,39.221375,16.091602
0.623779,1.338135,-1.137207,-63.221375,30.839695,16.183207
0.599609,1.401611,-1.208008,-89.450378,28.152672,23.725191
0.588379,1.457275,-1.252686,-118.610687,28.519083,36.625954
0.504639,1.371338,-1.302490,-146.320618,22.412214,45.770992
0.534424,1.300049,-1.316895,-177.312973,17.297710,56.167938
0.617432,1.250000,-1.359863,-201.541992,21.114504,68.229004
0.701172,1.170166,-1.447998,-224.045807,31.923664,86.122139
0.745850,1.080322,-1.432129,-247.251907,51.847328,109.374046
0.680908,0.920410,-1.406250,-263.908386,76.000000,132.885498
0.669678,0.800293,-1.413086,-284.320618,101.419846,148.290070
0.667236,0.640381,-1.395996,-303.984741,126.015266,155.557251
0.530273,0.413818,-1.460693,-316.335876,133.343506,153.251907
0.563477,0.394287,-1.386475,-340.106873,157.816788,158.229004
0.529541,0.370117,-1.355225,-363.190826,177.297714,163.740463
0.356445,0.272949,-1.331299,-391.114502,173.419846,168.870224
0.317871,0.127686,-1.311523,-417.740448,160.595413,171.755722
0.287598,-0.136230,-1.268555,-441.755737,145.725189,172.427475
0.244873,-0.536377,-1.152344,-459.038177,132.198471,172.015274
0.219238,-1.049072,-0.869629,-456.015259,120.335876,165.893127
0.304199,-1.484131,-0.517578,-417.694672,117.083969,158.671753
0.447266,-1.583252,-0.311768,-366.748077,138.992371,156.519089
0.402832,-1.660156,-0.156250,-322.870239,144.000000,152.778625
0.383057,-1.703369,-0.059814,-289.587799,158.351151,159.129776
0.312744,-1.807617,0.104980,-263.358765,152.870224,163.343506
0.325928,-1.908203,0.198242,-240.946564,151.832062,166.198471
0.356445,-1.990723,0.380859,-228.351151,151.633591,157.099243
0.313232,-2.085449,0.505127,-216.824432,131.190842,123.160309
0.197998,-2.288330,0.704102,-215.190842,108.961830,90.931297
0.219482,-2.348633,0.868164,-208.595413,67.328247,47.312977
-0.155518,-2.759521,1.311523,-190.137405,3.511450,32.961834
0.341309,-3.201172,1.487793,-71.374046,56.290077,58.549618
0.828369,-3.198486,1.910400,27.129770,95.083969,40.305344
0.157227,-2.649902,1.312744,41.923664,12.992367,-14.106871
0.224121,-2.066406,0.979492,44.610687,-81.419846,-41.969467
0.634766,-1.877197,0.693604,52.702290,-94.061066,-50.870228
0.572021,-1.733398,0.748047,79.740456,-50.122139,-29.648855
0.381836,-1.747559,0.818604,112.229004,-94.763359,-14.137404
0.836426,-1.706055,0.618408,150.427475,-95.206108,-25.587786
0.755127,-1.526367,0.520508,176.702286,-79.694656,-30.763359
0.683594,-1.333984,0.345947,191.862595,-95.129768,-41.862595
0.796875,-1.126709,0.137695,201.175568,-101.526718,-50.213741
0.846680,-0.944824,-0.014160,209.083969,-97.755722,-50.793892
0.898438,-0.843262,-0.077393,211.893127,-109.587784,-53.862595
0.959473,-0.778320,-0.158936,212.381683,-106.473282,-61.725189
1.016602,-0.694824,-0.212158,211.465652,-99.633591,-67.908394
1.062500,-0.638916,-0.248779,208.396942,-93.236641,-70.809158
0.907959,-0.565918,-0.156738,206.442749,-75.175575,-70.519081
0.987305,-0.552734,-0.145508,206.061066,-69.755722,-67.969467
0.924561,-0.515625,-0.060791,209.709930,-62.473282,-67.832062
0.956055,-0.437744,-0.053467,210.549622,-49.480915,-68.885498
0.879395,-0.392090,-0.022705,205.709930,-54.702290,-77.038170
0.864014,-0.299805,-0.045898,201.297714,-57.816795,-84.442749
0.823486,-0.219727,-0.077148,198.916031,-61.832062,-91.679390
0.738281,-0.183350,-0.076416,197.847336,-75.862595,-101.709923
0.774170,-0.122070,-0.144043,197.816788,-85.267174,-107.038170
0.838379,-0.041260,-0.225830,194.290070,-87.572517,-108.458015
0.894531,-0.001465,-0.312500,193.709930,-81.526718,-109.725189
0.926758,0.041748,-0.358398,194.244278,-76.000000,-107.480919
0.993896,0.069092,-0.371094,196.992371,-64.687019,-95.419846
0.996826,0.051025,-0.383301,209.801529,-44.045803,-71.526718
1.059814,0.158447,-0.441406,222.015274,-24.000000,-49.694656
1.058350,0.275635,-0.483154,225.618317,-6.259542,-37.221375
1.033936,0.338379,-0.509521,222.030533,4.061069,-31.893129
0.976562,0.416260,-0.489502,213.694656,7.709924,-34.763359
0.881592,0.501221,-0.481934,199.664124,7.740458,-38.015266
0.813232,0.541748,-0.442627,183.465652,-0.824427,-43.847328
0.773438,0.572266,-0.400391,170.580154,-1.969466,-44.213741
0.644775,0.559326,-0.322754,158.152664,-12.580153,-50.290077
0.636230,0.552002,-0.310303,143.068695,-34.931297,-62.061069
0.685303,0.587891,-0.330322,125.282440,-47.664124,-75.572517
0.663574,0.605957,-0.338867,110.412216,-55.893131,-80.564888
0.691895,0.591309,-0.356934,109.099236,-61.557251,-70.045799
0.765869,0.625977,-0.404785,114.335876,-54.564884,-47.297710
