ax,ay,az,gx,gy,gz
-0.024414,0.086670,1.080811,-9.343512,-10.809160,15.419847
-0.031494,0.079102,1.089600,-8.885496,-10.320611,14.030535
-0.023682,0.045166,1.065918,-7.893130,-8.564885,11.862596
-0.004150,0.024414,1.048828,-7.465649,-6.106870,9.557252
-0.016846,0.008789,1.073242,-6.366412,-2.595420,8.534351
-0.036133,-0.008789,1.094482,-4.229008,-1.267176,6.946565
-0.052246,0.005127,1.137207,-2.335878,-2.595420,8.152672
-0.061768,0.053467,1.168213,-4.290076,-4.229008,13.190840
-0.030762,0.159912,1.177002,-10.412213,-7.984733,19.022902
-0.010986,0.249756,1.242432,-19.938931,-15.374045,38.503819
-0.028809,0.241699,1.096436,-26.916031,-13.099236,56.412212
-0.050293,0.101318,1.109131,-29.480917,-10.091603,55.847328
-0.017578,0.032471,1.079834,-27.984734,-8.381680,52.961834
-0.005859,-0.058350,1.064697,-25.541985,-8.412213,52.778625
-0.005371,-0.105713,1.056641,-23.068703,-5.343512,47.877861
-0.012695,-0.139160,1.073486,-20.549618,-3.068702,39.572517
-0.001221,-0.082275,1.098877,-24.305344,-0.763359,31.236641
0.005859,-0.064453,1.114990,-34.412212,2.381679,26.106871
-0.002930,-0.077637,1.114502,-44.244274,4.625954,23.251909
-0.035156,-0.112549,1.114746,-45.648853,5.251908,31.221375
-0.114502,-0.229248,1.147949,-28.015266,-0.152672,49.236641
-0.156250,-0.390869,1.204834,11.374045,-10.778625,73.801529
-0.175293,-0.542969,1.233887,63.053436,-20.641222,98.076332
-0.182373,-0.653320,1.257080,94.244278,-31.267176,116.778625
-0.161133,-0.697754,1.286621,102.076332,-34.396946,114.534348
-0.225586,-0.783691,1.305176,84.061066,-29.511450,107.877861
-0.317627,-0.964600,1.312500,55.664124,-26.763359,85.068703
-0.378662,-1.157227,1.336914,8.809160,-16.061069,38.106869
-0.446533,-1.428711,1.365479,-18.412214,-17.221375,-10.717557
-0.478271,-1.673340,1.349854,-33.969467,-22.091602,-63.083969
