ax,ay,az,gx,gy,gz
1.009521,0.167236,-0.286621,77.587784,-50.229008,-2.458015
1.012695,0.173828,-0.292725,77.221375,-50.870228,-3.496183
1.011719,0.187500,-0.396973,78.488548,-50.595421,-1.312977
1.088623,0.227539,-0.467285,73.969467,-44.503819,6.122138
1.244141,0.196045,-0.590332,84.244278,-37.923664,8.900764
1.361328,0.151611,-0.687744,98.763359,-6.000000,20.854961
1.517334,0.173828,-0.813232,125.053436,23.160305,32.244274
1.556641,0.295410,-1.002197,128.748093,56.488548,31.358778
1.490234,0.415771,-1.127930,107.267174,64.641220,20.167938
1.437988,0.554688,-1.233154,77.633591,59.343510,1.145038
1.394287,0.694336,-1.362549,52.748093,43.862595,-20.091602
1.416260,0.764404,-1.517578,15.496183,51.511452,-27.923664
1.391113,0.794189,-1.566162,-20.717558,68.106873,-28.885496
1.327637,0.799805,-1.608887,-55.374046,85.404579,-25.984734
1.256836,0.784424,-1.635010,-87.129768,100.290077,-18.732824
1.236084,0.754150,-1.648926,-116.854965,126.977097,-12.030535
1.166504,0.691406,-1.583252,-146.809158,141.557251,-10.809160
1.064941,0.640381,-1.558105,-172.274811,152.854965,-9.297709
0.965576,0.631592,-1.550537,-202.549622,158.274811,-7.129771
0.880127,0.625977,-1.554932,-234.900757,160.824432,-2.580153
0.752197,0.590576,-1.545898,-268.488556,163.053436,5.190840
0.720947,0.501465,-1.565674,-306.870239,158.290070,14.549619
0.728516,0.455811,-1.663330,-341.465637,180.137405,30.000000
0.603760,0.306396,-1.559814,-375.206116,169.328247,30.625954
0.598633,0.143066,-1.466309,-399.419861,162.687027,36.442749
0.573730,-0.037842,-1.431396,-411.923676,158.778625,45.648853
0.573975,-0.185791,-1.436035,-424.595428,156.992371,56.000000
0.530029,-0.319824,-1.420654,-431.786255,171.832062,73.572517
0.589355,-0.500488,-1.534912,-451.740448,170.183212,81.755722
0.703125,-0.678467,-1.429688,-454.885498,176.763351,81.816795
0.724609,-0.976074,-1.343750,-465.969452,190.274811,78.045799
0.796143,-1.308594,-1.198975,-484.488556,217.450378,77.832062
0.733398,-1.554443,-0.935059,-472.442749,238.961838,69.908394
0.705811,-1.722656,-0.801270,-458.442749,252.473282,56.183205
0.683105,-1.845947,-0.717529,-447.694672,259.129761,28.625954
0.626221,-1.858887,-0.694336,-448.931305,248.946564,-7.389313
0.479004,-1.828369,-0.741211,-450.076324,251.679382,-24.687023
0.311523,-1.888672,-0.802734,-448.824432,269.312988,-26.213741
0.155273,-2.035645,-0.727783,-448.763367,278.748077,-30.473282
0.145020,-2.298340,-0.696045,-447.862610,308.488556,-21.251909
0.061768,-2.712646,-0.181885,-398.885498,340.229004,-25.541985
-0.146973,-2.948975,0.361328,-315.984741,328.351135,-52.152672
-0.597900,-3.085693,0.636963,-221.496185,315.404572,-43.312977
-1.883789,-3.606201,1.480225,-123.206108,301.053436,61.114502
-2.702637,-4.000000,3.806885,194.488556,459.496185,288.824432
-2.202637,-4.000000,3.102051,220.946564,70.549622,150.748093
-0.355469,-2.460938,1.484375,161.694656,-56.824429,98.564888
-0.031738,-1.622559,0.544189,33.282444,-79.938934,60.671757
0.090820,-1.548584,0.605469,35.343510,-57.923664,32.564884
0.093506,-1.353516,0.568115,80.091606,-55.022900,-10.931297
-0.017578,-1.218994,0.637207,70.610687,-124.854965,-74.931297
0.093018,-1.254639,0.624512,67.984734,-168.809158,-120.320610
-0.289795,-1.170654,0.815186,58.335876,-178.641220,-119.572517
-0.288574,-1.097656,0.773926,92.992363,-182.396942,-80.732826
-0.045410,-1.055176,0.539795,129.984726,-155.465652,-31.435114
-0.021240,-0.864746,0.328857,152.442749,-158.580154,7.328244
0.131348,-0.762939,0.204102,161.984726,-157.969467,46.152672
0.438477,-0.772461,0.071045,172.931305,-159.465652,66.030533
0.802734,-0.712402,-0.042969,177.786255,-151.083969,75.282440
0.942383,-0.672119,-0.082520,181.129776,-146.809158,56.519085
1.049805,-0.590088,-0.107422,179.908401,-146.427475,32.519085
1.099121,-0.521484,-0.115234,171.496185,-149.236649,2.763359
1.135986,-0.422607,-0.104492,156.702286,-157.160309,-30.534351
1.087646,-0.362793,-0.028076,144.717560,-152.213745,-54.854961
0.972168,-0.324463,0.085205,132.137405,-163.175568,-74.000000
0.908203,-0.325928,0.187012,125.526718,-164.183212,-82.946564
0.905518,-0.356689,0.250000,141.190842,-156.717560,-79.068703
0.820312,-0.292480,0.227783,148.442749,-166.381683,-77.801529
0.821289,-0.256836,0.156982,133.022903,-182.427475,-72.091606
1.045166,-0.213623,0.095459,116.244278,-172.961838,-58.305344
1.087402,-0.252441,-0.047363,149.450378,-119.587784,-41.832062
1.116943,-0.260010,0.058594,147.175568,-117.816795,-39.297710
1.123535,-0.216309,0.034180,151.145035,-104.625954,-36.519085
1.193848,-0.249023,0.054688,164.717560,-86.106873,-26.854961
1.194824,-0.274414,0.100830,183.648849,-56.977100,-16.564886
1.156494,-0.183838,0.018799,186.702286,-62.045803,-18.809160
1.163818,-0.054932,-0.143555,176.488556,-61.557251,-22.427481
1.150391,0.056152,-0.189453,169.526718,-57.343510,-27.267176
1.133545,0.147705,-0.219727,159.557251,-52.580154,-29.511450
1.096924,0.168213,-0.180420,154.641220,-41.801525,-29.328245
1.047119,0.085693,-0.062012,171.969467,-27.893129,-28.167938
1.042236,0.081787,-0.066406,172.717560,-14.045801,-22.213741
0.972656,0.128418,-0.110352,187.603058,2.290076,-5.419847
1.023926,0.265625,-0.213379,157.694656,-8.977099,-2.167939
0.976318,0.231689,-0.093750,149.648849,-1.450382,2.091603
0.961914,0.272461,0.022217,145.221375,3.419847,7.694656
0.903076,0.229736,-0.041260,140.351151,-6.534351,8.900764
0.936523,0.244873,-0.127686,127.893127,-9.328244,7.648855
0.951660,0.245361,-0.077393,111.984734,-13.450381,5.770992
0.938477,0.184570,0.021973,109.954201,-21.007633,-0.366412
0.940674,0.211182,-0.020752,106.992363,-35.343510,-9.740458
0.958984,0.254883,-0.078613,98.854965,-44.809162,-14.900764
0.996826,0.313965,-0.117676,88.625954,-47.480915,-12.702291
1.037109,0.358154,-0.130371,74.641220,-42.320610,-4.702290
1.100586,0.322998,-0.149414,87.465652,-29.282442,0.870229
1.083740,0.301758,-0.137451,64.396950,-21.206106,10.977099
1.174316,0.288818,-0.079102,85.358780,-12.534351,25.038168
1.086670,0.268066,-0.091309,90.152672,2.473282,34.519085
1.100342,0.236084,-0.002441,86.885498,18.076336,41.832062
1.031006,0.089111,0.175781,106.244278,30.213741,42.045803
