ax,ay,az,gx,gy,gz
0.963135,0.184082,0.412842,-42.213741,25.648855,-17.389313
0.908936,0.249512,0.310547,-53.679390,29.541985,-18.229008
0.830078,0.255859,0.314209,-65.389313,33.251907,-16.519083
0.710693,0.255615,0.382812,-72.824425,27.312977,-13.694656
0.625977,0.208496,0.408691,-76.946564,16.702290,-7.908397
0.618652,0.209473,0.386230,-84.000000,9.435115,1.068702
0.618896,0.190918,0.431641,-93.679390,1.068702,4.977099
0.644775,0.152100,0.421143,-102.641220,-6.290076,5.343512
0.664307,0.213379,0.366211,-123.603050,-16.427481,3.099237
0.625488,0.193359,0.359619,-147.251907,-42.564884,-3.587786
0.723389,0.207520,0.323975,-177.267181,-41.389313,-5.893130
0.702881,0.116943,0.259521,-202.778625,-54.244274,-14.870229
0.858398,-0.160889,0.380371,-227.877869,-40.137405,-18.580153
0.670410,-0.600098,1.196045,-195.083969,-66.488548,-23.526718
0.781982,-0.919922,1.629150,-112.167938,-114.564888,-29.786259
0.950684,-1.080811,1.763184,-28.702290,-105.984734,-24.931297
0.865723,-1.121338,1.960693,55.160305,-81.984734,-12.167939
0.843750,-1.083008,1.710449,130.167938,-39.099236,13.282443
0.852295,-0.926758,1.357178,173.664124,3.160305,38.992367
0.797852,-0.845215,1.217529,209.770996,17.725191,60.396946
0.813477,-0.821045,1.078857,234.503815,5.969466,68.030533
0.818604,-0.864258,0.979492,251.404587,-27.694656,61.480915
0.876221,-0.906494,0.938232,268.519073,-78.534348,44.625954
0.829590,-1.060059,1.013428,295.664124,-144.274811,18.473282
1.080078,-1.227051,0.830566,343.770996,-180.916031,3.938931
1.163330,-1.167480,0.499268,368.519073,-185.862595,-10.030535
1.316406,-1.062500,0.112305,374.702301,-142.198471,-11.053435
1.439209,-1.032715,-0.065430,372.946564,-71.389313,-4.458015
1.415527,-1.043701,-0.067383,386.137390,-15.709924,0.305344
1.282959,-1.114258,0.058350,410.335876,6.320611,-6.671756
1.135742,-1.071777,-0.017822,424.045807,9.267176,-19.343512
1.032227,-0.979492,-0.216064,425.969452,7.541985,-27.603054
0.967529,-0.916992,-0.329834,418.076324,-14.106871,-40.656490
0.922607,-0.741943,-0.414307,406.030548,-28.381680,-44.656490
0.965576,-0.635742,-0.594727,397.267181,-28.824427,-39.969467
1.096436,-0.675293,-0.513672,401.374054,-16.213741,-28.458015
1.198975,-0.743408,-0.446289,403.358765,-0.167939,-28.946566
1.288330,-0.757812,-0.528076,406.610687,21.312977,-33.358780
1.327148,-0.747803,-0.612305,406.687012,44.717556,-41.480915
1.342529,-0.712158,-0.722168,401.664124,70.870232,-58.885498
1.271973,-0.652100,-0.851562,402.519073,88.259544,-66.366409
1.124756,-0.605225,-0.883301,406.595428,77.541985,-74.534348
1.143799,-0.365967,-1.177246,388.091614,98.030533,-74.687019
1.024902,-0.167725,-1.481689,363.236633,86.702293,-77.358780
1.022705,-0.182861,-1.482422,351.847321,84.610687,-67.740456
1.332275,-0.126465,-1.500000,337.450378,78.885498,-62.931297
1.249023,-0.046387,-1.623779,315.877869,100.870232,-63.465649
1.185303,0.137695,-1.785889,289.221375,78.793892,-66.427483
1.207764,0.181152,-1.758301,252.045807,66.763359,-67.526718
1.250732,0.235596,-1.800049,217.435120,63.572517,-76.015266
1.145996,0.273682,-1.833008,179.343506,58.473282,-82.687019
1.051758,0.350342,-1.766357,146.335876,46.595421,-84.763359
0.967529,0.429688,-1.767090,110.900764,38.305344,-82.748093
0.968018,0.481445,-1.781738,76.488548,31.572519,-77.389313
0.884033,0.529297,-1.656006,35.541985,29.480917,-74.931297
0.927002,0.468018,-1.506348,6.763359,35.969467,-70.595421
0.866211,0.444336,-1.395508,-10.152672,47.236641,-59.343510
