ax,ay,az,gx,gy,gz
0.530518,-0.070557,0.895508,65.435112,35.419846,-4.000000
0.464600,-0.048340,0.903076,74.412216,34.351147,-4.045802
0.480957,0.005371,0.852539,70.992363,33.358780,-5.389313
0.464600,0.032227,0.830566,72.900764,32.916031,-4.396946
0.432373,0.044922,0.821533,75.450378,32.717556,-4.091603
0.443115,0.066406,0.746094,78.854965,32.396946,-6.106870
0.361816,0.096924,0.809326,82.396950,23.251909,-9.129771
0.388428,0.088867,0.797363,88.320610,20.946566,-11.297709
0.349121,0.164551,0.815186,89.221375,14.259542,-9.007633
0.358643,0.160889,0.689209,96.061066,15.374045,-7.374046
0.382568,0.219971,0.633789,95.770996,16.473282,-3.832061
0.373779,0.247070,0.627197,96.167938,12.625955,-2.137405
0.390381,0.315430,0.578857,94.793892,10.778625,-2.580153
0.385010,0.370361,0.537109,92.122139,6.839694,-5.312977
0.389160,0.425049,0.499268,85.633591,1.755725,-9.007633
0.359375,0.453613,0.461182,81.083969,-5.664122,-13.450381
0.359131,0.613281,0.358154,65.419846,-12.259542,-20.213741
0.381104,0.761230,0.222900,48.534351,-22.106871,-22.030535
0.441162,0.877930,0.099365,26.320610,-19.786259,-15.770992
0.431152,0.894531,0.157715,3.160305,-7.801527,-2.351145
0.451904,0.899414,0.090332,-8.412213,5.053435,13.267176
0.473145,0.894775,0.046143,-34.732826,26.702290,24.442749
0.423096,0.832520,0.075439,-53.083969,26.290077,29.877863
0.406250,0.816895,0.072510,-68.564888,20.519083,25.786259
0.416504,0.883789,-0.012939,-90.015266,7.908397,14.381680
0.458496,0.990967,-0.157959,-118.580154,-2.900763,-1.435115
0.388428,0.958740,-0.127441,-152.854965,-25.175573,-14.015267
0.439209,1.095947,-0.430664,-198.748093,-22.015266,-15.511451
0.464355,1.066895,-0.521484,-239.801529,-14.580153,-4.290076
0.272949,0.913086,-0.494629,-271.236633,-8.366412,9.145039
0.213867,0.781250,-0.566895,-307.190826,-8.076336,30.152672
0.194092,0.559082,-0.549072,-332.625946,1.480916,51.038166
0.172363,0.398438,-0.621582,-352.534363,9.160305,66.671753
0.143311,0.284180,-0.745850,-380.580139,14.748092,74.946564
0.166504,0.167236,-0.853271,-420.290070,2.931298,70.778625
0.291260,-0.042480,-0.997559,-450.748077,-3.435115,54.167938
0.322510,-0.246338,-1.029053,-473.603058,-21.114504,41.129772
0.489014,-0.595215,-1.249023,-489.770996,-35.740459,35.419846
0.594971,-1.012695,-1.151367,-492.519073,-13.328244,45.496181
0.683350,-1.412109,-1.050537,-498.000000,35.297710,55.877861
0.576904,-1.781738,-0.810547,-495.129761,74.091606,54.519085
0.382080,-2.046631,-0.576904,-488.427490,80.885498,41.480915
0.331055,-2.284912,-0.413086,-480.564880,78.396950,17.770992
