ax,ay,az,gx,gy,gz
0.265625,0.046387,1.000000,4.244275,-14.854961,-10.351145
0.252686,0.054688,1.004395,4.961832,-15.755725,-7.862596
0.173584,0.094971,1.080811,8.274809,-21.786259,4.061069
0.136963,0.142822,1.120361,5.145038,-28.030535,8.610687
0.190430,0.173828,1.085449,-4.091603,-30.229008,3.450382
0.209961,0.182617,1.087891,-14.442748,-25.343512,-13.755725
0.272949,0.114990,0.982666,-23.038168,-23.221375,-19.480917
0.345459,0.109619,0.930664,-28.931297,-16.931297,-29.312977
0.410400,0.051514,0.852051,-27.648855,-7.435114,-33.267174
0.467285,0.016357,0.809814,-19.511450,7.221374,-31.984734
0.415039,-0.010254,0.834961,-5.755725,18.183207,-21.755726
0.304443,-0.002930,0.922852,10.687023,20.106871,-7.114504
0.234131,0.056641,0.986084,22.778625,16.320610,8.137404
0.208496,0.140381,1.020020,27.099237,13.236641,19.083969
0.222168,0.176025,1.048584,23.862595,11.648855,26.000000
0.228516,0.191406,1.026367,14.992367,11.389313,26.091602
0.246582,0.148926,0.998535,2.809160,12.244275,21.374046
0.282227,0.092285,0.932617,-7.312977,17.267176,9.847328
0.301025,0.047363,0.875244,-16.900763,24.702290,-2.977099
0.356201,0.023193,0.805908,-19.770992,32.335876,-11.709924
0.429688,0.025635,0.718262,-18.015266,40.885498,-17.679390
0.522949,0.044434,0.604736,-14.000000,51.984734,-21.603054
0.611084,0.066650,0.478271,-10.839695,66.793892,-24.671755
0.691406,0.096924,0.362061,-9.206107,84.702293,-23.450382
0.733643,0.137207,0.264893,-7.404580,107.206108,-21.969465
0.749023,0.181885,0.196533,-10.854961,132.473282,-20.748091
0.733398,0.219971,0.132080,-17.816793,163.801529,-24.473282
0.623779,0.254395,0.141357,-30.396946,194.091599,-32.015266
0.524170,0.242676,0.142334,-46.076336,222.488556,-40.045803
0.424805,0.214355,0.119629,-59.908398,253.816788,-47.221375
0.270264,0.163086,0.139893,-69.832062,280.809174,-49.770992
0.044189,0.015625,0.259521,-70.778625,296.000000,-49.618320
-0.069092,-0.023682,0.209473,-79.984734,308.519073,-51.770992
-0.176270,-0.094971,0.235352,-80.473282,310.137390,-47.709923
-0.189697,-0.146729,0.174561,-74.549622,315.801514,-46.244274
-0.201904,-0.093994,0.131836,-70.167938,322.839691,-39.832062
-0.198975,-0.056641,0.061768,-63.801525,328.748077,-26.732824
-0.256836,-0.021973,-0.011963,-52.366413,334.152679,-11.938931
-0.355713,-0.004639,-0.028809,-41.938931,343.480927,3.770992
-0.554443,0.006348,-0.029297,-33.755726,351.954193,17.129770
-0.764404,-0.022705,0.038086,-30.000000,354.473297,31.160305
-0.969727,-0.109131,0.063965,-19.740458,347.282440,48.213741
-1.154541,-0.203369,0.157715,-0.732824,333.679382,64.213737
-1.236084,-0.288330,0.192627,20.656488,317.862610,71.465652
-1.142090,-0.190186,0.093018,33.664124,305.969452,67.801529
-1.010254,-0.098877,-0.067383,37.541985,301.877869,61.190838
-0.990723,0.011230,-0.149902,27.038168,309.145050,46.778625
-1.051270,0.039307,-0.218262,10.335877,316.641235,32.732826
-1.260498,0.055420,-0.060791,-15.206107,316.061066,2.274809
-1.431152,0.040527,-0.016602,-55.053436,312.427490,-29.374046
-1.522461,0.075195,-0.045166,-95.557251,304.503815,-52.061069
-1.562988,0.036133,-0.124512,-112.854965,291.083984,-47.511452
-1.568604,0.020264,-0.219727,-111.511452,278.519073,-25.389313
-1.569824,0.017822,-0.315674,-94.305344,265.480927,17.755726
-1.628662,-0.022949,-0.393555,-73.053436,257.893127,53.984734
-1.706787,-0.009521,-0.434570,-55.129772,252.870224,81.832062
-1.807373,-0.156494,-0.491455,-40.290077,256.458008,88.977097
-1.985596,-0.182373,-0.342285,-52.625954,257.847321,72.473282
-2.130127,-0.324463,-0.330078,-70.702293,251.740463,45.603054
-2.173828,-0.448486,-0.344727,-78.229004,242.320618,11.893129
-2.195801,-0.450439,-0.187988,-78.961830,229.572525,-8.916031
-2.029541,-0.350098,-0.303223,-54.625954,213.282440,3.572519
-1.929443,-0.223145,-0.272217,-19.175573,195.954193,33.679390
-1.843750,-0.063477,-0.222412,15.832061,177.832062,74.763359
-1.866211,0.036621,-0.123535,36.534351,160.641220,104.030533
-2.014404,0.055420,0.030273,38.595421,138.931305,116.977097
-2.167236,-0.026123,0.132080,35.725189,115.114502,111.389313
-2.293457,-0.067383,0.239746,29.755726,90.702293,93.938934
-2.349121,-0.160889,0.301270,27.664122,66.931297,63.083969
-2.287598,-0.070801,0.335693,22.183207,44.641220,30.656488
-2.197754,-0.004395,0.338623,17.541985,16.290077,10.183207
-2.034424,0.083008,0.289062,16.320610,-8.137404,-1.312977
-1.841309,0.156250,0.191162,15.648855,-27.862595,-1.450382
-1.680664,0.203125,0.110352,16.961832,-43.480915,6.458015
-1.566406,0.202637,0.012451,20.748091,-56.687023,21.648855
-1.574463,0.150879,0.004883,28.167938,-72.106873,41.175571
-1.637207,0.094238,0.030029,36.290077,-90.610687,51.969467
-1.681641,0.107666,0.001953,37.007633,-107.374046,51.053436
-1.693115,0.127441,-0.007568,30.335878,-116.809158,38.595421
-1.661133,0.180664,-0.047363,14.015267,-123.450378,21.679390
-1.670166,0.172607,-0.058105,-0.259542,-132.106873,5.694656
-1.666504,0.122070,-0.117676,-10.870229,-140.152664,-8.381680
-1.643066,0.087402,-0.189453,-15.038168,-148.809158,-14.396947
-1.566162,-0.013428,-0.295410,-1.221374,-162.320618,1.801527
-1.546143,-0.045166,-0.279541,16.198473,-171.587784,11.709924
-1.530273,-0.025879,-0.263672,34.030533,-180.916031,28.870230
-1.525879,0.034668,-0.210205,42.870228,-187.847336,39.572517
-1.479980,0.076660,-0.197021,41.557251,-194.931305,40.946564
-1.439453,0.154053,-0.187012,34.137405,-199.343506,35.099236
-1.404541,0.164551,-0.177246,22.595419,-201.908401,25.969465
-1.341553,0.128662,-0.216553,13.160305,-200.030533,12.610687
-1.285889,0.135498,-0.258789,2.137405,-200.274811,-0.183206
-1.283203,0.042725,-0.261719,-1.282443,-198.748093,-4.442748
-1.312256,-0.025879,-0.192627,3.862595,-201.267181,-8.687023
-1.303223,-0.038330,-0.184326,10.809160,-203.419846,-10.198473
-1.300537,-0.049561,-0.148682,18.717558,-205.190842,-15.679389
-1.303223,0.010010,-0.094727,23.114504,-206.305344,-20.549618
-1.299805,-0.033936,0.029541,26.961832,-208.000000,-25.175573
-1.299561,0.035156,0.111572,28.687023,-217.465652,-29.175573
-1.279541,0.084229,0.197510,25.770992,-231.312973,-32.946564
