ax,ay,az,gx,gy,gz
0.035889,0.895752,-0.732666,-153.282440,73.145035,84.916031
-0.052002,0.813477,-0.770508,-192.854965,83.480919,114.610687
-0.144043,0.733887,-0.770020,-241.022903,88.030533,142.152664
-0.199219,0.600830,-0.815430,-286.870239,82.137405,161.618317
-0.293213,0.434326,-0.833008,-335.633575,84.030533,183.572525
-0.239014,0.271240,-0.906006,-381.328247,85.190842,201.129776
-0.148438,0.039307,-1.005859,-425.862610,103.083969,226.687027
-0.269287,-0.160645,-1.028564,-463.343506,132.183212,263.679382
-0.349609,-0.445068,-1.071533,-500.274811,173.312973,285.923676
-0.452148,-0.775635,-0.976562,-500.274811,208.931305,313.404572
-0.613770,-1.100098,-0.861816,-500.274811,212.167938,329.557251
-0.680176,-1.343018,-0.768555,-500.274811,206.152664,338.381683
-0.649414,-1.542969,-0.640625,-500.274811,188.320618,345.740448
-0.642822,-1.747314,-0.563232,-500.274811,164.183212,355.389313
-0.687256,-1.882568,-0.502930,-500.274811,117.145035,384.778625
-0.434326,-2.102783,-0.557373,-500.274811,131.404587,350.366425
-0.463135,-2.070068,-0.475830,-500.274811,118.106873,352.793884
-0.423828,-2.171875,-0.472656,-492.458008,112.167938,347.954193
-0.300781,-2.205811,-0.470947,-471.770996,117.893127,330.519073
-0.217285,-2.267090,-0.497314,-437.404572,128.488556,324.458008
-0.112549,-2.314209,-0.542480,-414.152679,154.961838,299.419861
-0.126953,-2.310547,-0.482666,-391.328247,171.816788,282.366425
-0.222900,-2.284180,-0.377197,-369.190826,164.946564,250.977097
-0.224609,-2.330322,-0.297607,-347.190826,140.854965,228.045807
-0.201416,-2.372559,-0.301025,-320.717560,118.793892,201.664124
-0.180420,-2.311035,-0.243896,-296.030548,105.603050,197.679382
-0.185547,-2.417969,-0.226074,-270.488556,98.534348,151.068695
-0.225342,-2.376953,-0.119385,-241.526718,84.625954,133.480911
-0.211426,-2.343750,-0.049561,-210.854965,71.786263,113.083969
-0.242676,-2.323486,0.029053,-179.297714,54.885498,101.175575
-0.199463,-2.257812,0.058838,-151.312973,48.320610,84.931297
-0.195801,-2.272705,0.065430,-122.564888,29.694656,63.145039
-0.097168,-2.244385,0.069824,-86.244278,36.687023,44.106869
-0.192871,-2.137207,0.130127,-66.229004,23.984734,14.732824
-0.175537,-2.018311,0.101074,-35.587788,15.358779,-4.381680
-0.381348,-1.842773,0.285400,-11.862596,-16.412214,-4.610687
-0.267822,-1.808838,-0.015625,20.961832,-8.503817,-34.152672
-0.304932,-1.536377,-0.075684,41.893131,-11.297709,-31.419847
-0.200439,-1.533203,-0.296631,63.816795,4.717557,-63.557251
-0.243408,-1.279785,-0.249756,72.229004,-11.450381,-78.152672
-0.078369,-1.208496,-0.391113,76.015266,2.351145,-98.763359
-0.213379,-0.979492,-0.409424,59.694656,-30.824427,-85.847328
-0.123047,-1.068359,-0.546387,62.687023,-19.541985,-88.595421
-0.156982,-0.864746,-0.620850,61.389313,-21.221375,-88.931297
-0.190186,-0.759033,-0.683838,52.885498,-17.404581,-70.870232
-0.212891,-0.728271,-0.741211,47.969467,-12.610687,-53.358780
-0.283691,-0.685303,-0.723389,44.213741,-17.770992,-16.229008
-0.170654,-0.721680,-0.724854,34.717556,-2.259542,-10.916031
-0.154541,-0.768555,-0.641602,26.702290,1.740458,5.847328
-0.109619,-0.797363,-0.569336,20.473282,-1.389313,14.259542
-0.014160,-0.854980,-0.529053,14.519084,0.854962,13.618320
0.013916,-0.873291,-0.494141,9.114504,2.687023,6.992366
0.026367,-0.877686,-0.480225,3.221374,2.473282,0.610687
0.023682,-0.896973,-0.464355,-2.992366,3.725191,-9.236641
-0.038086,-0.880371,-0.451172,-9.267176,5.877862,-19.709923
-0.082275,-0.876221,-0.431641,-14.320611,2.870229,-23.572519
-0.127686,-0.866455,-0.405762,-17.007633,1.755725,-25.480917
-0.166748,-0.862061,-0.394043,-17.847328,2.259542,-20.290077
-0.176025,-0.888184,-0.370850,-14.961832,-0.305344,-14.015267
-0.150391,-0.912598,-0.374756,-11.404580,1.618321,-3.526718
-0.155762,-0.936279,-0.358398,-6.488550,1.404580,4.458015
-0.111572,-0.967285,-0.352051,-3.190840,-0.641221,9.068703
-0.057373,-0.985840,-0.362549,-0.061069,1.160305,10.274809
-0.031250,-0.990723,-0.378174,1.755725,-0.244275,8.274809
-0.020264,-0.996826,-0.393555,1.496183,-0.106870,5.786260
-0.007324,-0.992188,-0.432373,-0.610687,-1.832061,-0.931298
-0.005615,-0.992188,-0.458008,-3.358779,-2.137405,-5.404580
-0.043457,-0.975098,-0.491943,-4.106870,-5.938931,-5.022901
-0.009766,-0.987793,-0.497803,-6.946565,-3.541985,-8.778625
-0.056641,-0.982178,-0.479248,-8.992367,-4.458015,-8.015267
-0.051758,-0.984131,-0.501709,-8.748092,-3.358779,-6.473282
-0.055908,-0.973389,-0.494873,-8.015267,1.053435,-2.305344
-0.062744,-0.981445,-0.474365,-7.541985,-0.167939,0.824427
-0.051758,-0.977539,-0.448975,-6.961832,-0.488550,2.671756
-0.036621,-0.977539,-0.457031,-6.519084,-1.374046,2.580153
0.000488,-0.975342,-0.468018,-6.305344,0.839695,1.435115
-0.031494,-0.980713,-0.455078,-6.503817,2.335878,-0.244275
-0.035645,-0.983398,-0.447510,-6.961832,-0.900763,-3.328244
-0.024658,-0.990967,-0.452148,-7.389313,-1.755725,-5.755725
-0.044434,-0.999023,-0.437012,-6.641222,-4.870229,-7.297710
-0.008301,-1.014404,-0.473633,-8.030535,-1.770992,-11.862596
-0.054688,-1.008545,-0.454834,-6.045802,0.442748,-11.251908
-0.061035,-1.019775,-0.451172,-6.259542,-1.603053,-9.954199
-0.096680,-1.048096,-0.432373,-4.473282,-4.167939,-6.992366
-0.038330,-1.069336,-0.447510,-2.702290,-2.229008,-5.694656
-0.083496,-1.077637,-0.421143,-0.748092,-1.312977,-5.114504
-0.072998,-1.091797,-0.422852,0.610687,-5.297710,-5.206107
-0.053223,-1.117432,-0.394043,3.236641,-6.702290,-6.122138
-0.051270,-1.123291,-0.375488,6.458015,-7.862596,-7.832061
-0.039551,-1.142090,-0.361572,9.679389,-9.847328,-9.465649
-0.025879,-1.180420,-0.340332,13.053435,-12.000000,-13.526717
-0.005859,-1.234375,-0.316895,18.030535,-12.534351,-18.061069
-0.018311,-1.257080,-0.298584,24.381680,-15.511451,-25.633587
