ax,ay,az,gx,gy,gz
0.016113,0.203125,1.188477,-6.763359,18.625954,-1.007634
0.016357,0.204346,1.167725,-3.190840,16.977098,3.725191
0.053711,0.248047,1.165527,7.038168,14.351145,17.618320
0.090820,0.281982,1.134766,12.519084,14.015267,29.832062
0.095703,0.283691,1.117188,13.832061,15.480916,36.931297
0.103271,0.296387,1.105225,6.534351,17.129770,34.061069
0.113037,0.309814,1.076904,-7.908397,20.320610,24.748091
0.152100,0.270020,1.009277,-21.206106,25.511450,11.908397
0.200928,0.203857,0.930420,-29.816793,33.435116,-1.221374
0.296143,0.138184,0.823975,-33.679390,47.038166,-13.801527
0.358154,0.064209,0.747314,-35.343510,60.717556,-23.251909
0.305908,0.064453,0.708496,-33.770992,75.511452,-24.198473
0.245850,0.069824,0.730957,-30.839695,81.297707,-21.664122
0.321045,0.091797,0.636230,-24.549618,87.954201,-16.564886
0.363281,0.116699,0.549805,-18.000000,94.595421,-10.274809
0.417480,0.140625,0.463867,-12.549619,103.114502,-2.854962
0.521973,0.154785,0.306885,-6.061069,115.343513,4.076336
0.647949,0.165283,0.115967,-0.793893,136.961838,9.114504
0.705078,0.138916,-0.020020,3.068702,165.725189,7.740458
0.622070,0.119873,-0.055420,5.633588,193.984726,5.679389
0.493896,0.049805,-0.043213,6.778626,218.519089,2.137405
0.409180,0.021484,-0.148682,4.839694,245.083969,-10.961832
0.292969,-0.028076,-0.224121,6.351145,275.206116,-19.328245
0.058838,-0.000732,-0.252441,18.183207,303.832062,-11.267176
-0.234863,-0.036133,-0.118408,35.450382,328.564880,-2.030534
-0.501709,-0.130371,-0.042236,50.274811,348.198486,-1.709924
-0.692139,-0.140869,0.076416,61.572517,352.122131,-8.183207
-0.843506,-0.152832,0.191162,65.725189,341.984741,-18.274809
-0.911621,-0.123535,0.286865,61.358780,324.687012,-32.625954
-0.900391,-0.051025,0.338623,53.251907,299.862610,-48.137405
-0.787842,0.051514,0.267578,39.282444,279.725189,-61.633587
-0.664307,0.178955,0.097412,18.519083,271.984741,-70.503815
-0.667236,0.275635,-0.249512,-0.687023,288.442749,-51.572517
-0.974121,0.157715,-0.245605,14.106871,313.541992,-16.137405
-1.358887,0.030029,-0.006592,55.740459,315.374054,35.389313
-1.543945,0.036377,0.139404,109.740456,296.946564,88.854965
-1.579590,0.116455,0.217529,160.137405,268.870239,132.503815
-1.486084,0.232422,0.233887,193.862595,246.641220,162.809158
-1.394531,0.321289,0.213379,205.083969,232.671753,165.755722
-1.367432,0.385742,0.214844,198.122131,216.091599,150.671753
-1.375488,0.438965,0.235107,170.122131,202.763351,109.282440
-1.356689,0.567383,0.161621,113.893127,199.862595,44.977100
-1.347656,0.708984,0.124512,36.076336,205.358780,-28.030535
-1.387451,0.680908,0.121826,-45.160305,207.343506,-94.122139
-1.376709,0.599121,-0.009033,-114.198471,211.083969,-144.717560
-1.353027,0.477051,-0.127197,-164.824432,213.267181,-176.961838
-1.280518,0.312988,-0.490967,-187.480911,227.190842,-181.740463
-1.300293,0.184570,-0.639160,-169.801529,247.374039,-149.282440
-1.455322,-0.000488,-0.581055,-116.793892,254.412216,-96.000000
-1.627197,-0.069336,-0.491455,-49.175571,248.305344,-41.053436
-1.757324,-0.012695,-0.412842,7.450382,233.312973,8.854961
-1.848145,0.061523,-0.279297,33.572517,225.206100,20.870230
-1.880859,0.165771,-0.202148,38.061069,216.885498,12.916031
-1.822754,0.300537,-0.182373,17.465649,217.358780,-10.137404
-1.839600,0.322021,-0.153564,-16.549618,215.175568,-39.282444
-1.943115,0.260254,-0.141602,-42.030533,207.572525,-61.511452
-2.085693,0.167725,-0.069092,-47.633587,197.435120,-72.458015
-2.233887,0.175781,0.071289,-33.709923,176.595413,-72.931297
-2.353516,0.219971,0.341553,-8.458015,143.709930,-52.290077
-2.384766,0.325439,0.559082,12.259542,100.229004,-27.251909
-2.322021,0.360596,0.623291,17.404581,58.625954,-13.282443
-2.189209,0.427734,0.577148,12.702291,18.793894,-11.694656
-2.003662,0.471680,0.458984,-1.786260,-13.083969,-17.526718
-1.834473,0.490234,0.293945,-13.862596,-38.167938,-23.129770
-1.734619,0.492432,0.219727,-22.305344,-57.923664,-23.083969
-1.657471,0.521240,0.131592,-28.931297,-75.297707,-24.320610
-1.590332,0.536377,0.091064,-37.877861,-86.396950,-22.854961
-1.516357,0.519531,0.036621,-53.145039,-98.045799,-21.923664
-1.446777,0.413086,-0.053467,-64.778625,-106.809158,-19.343512
-1.394531,0.223145,-0.113037,-65.053436,-110.641220,-11.908397
-1.412109,0.107178,-0.158203,-59.893131,-119.282440,-9.099236
-1.405029,0.026855,-0.187744,-46.015266,-126.320610,-1.282443
-1.427734,0.022461,-0.207764,-32.305344,-135.740463,3.923664
-1.501221,0.024658,-0.177490,-18.931297,-143.251907,9.068703
-1.575684,0.038818,-0.168213,-6.122138,-149.954193,8.061069
-1.628906,0.131104,-0.114014,-0.030534,-156.732819,4.198473
-1.680664,0.201660,-0.088623,-2.687023,-162.671753,-3.877863
-1.737305,0.257812,-0.014404,-9.190840,-171.984726,-15.343512
-1.721924,0.290527,0.013672,-21.343512,-183.480911,-28.229008
-1.660645,0.258545,-0.041748,-36.549618,-194.229004,-39.450382
-1.599609,0.173340,-0.102539,-42.992367,-203.801529,-47.862595
-1.519531,0.080811,-0.139160,-45.114502,-211.969467,-52.503819
-1.498291,-0.023926,-0.140625,-30.442749,-226.519089,-46.824429
-1.480713,-0.088867,-0.122314,-18.061069,-237.694656,-36.580154
-1.464600,-0.093262,-0.072510,-7.206107,-250.717560,-29.435114
-1.399170,-0.108887,-0.103027,4.900764,-261.022888,-20.106871
-1.354492,-0.080078,-0.099609,17.893129,-263.877869,-17.816793
-1.298340,-0.018555,-0.025879,23.389313,-266.335876,-16.381680
-1.250732,0.037842,0.022217,19.832062,-268.213745,-18.076336
-1.222168,0.113037,0.057861,10.900764,-266.916016,-17.129770
-1.210693,0.112061,0.170410,5.221374,-262.091614,-24.854961
-1.142578,0.003662,0.163330,-0.167939,-261.206116,-32.580154
-1.101562,-0.026611,0.128662,-0.503817,-259.725189,-40.290077
-1.050537,-0.095215,0.100830,10.213740,-257.603058,-42.198475
-0.962891,-0.115234,0.116699,23.572519,-254.946564,-43.648853
-0.898438,-0.021973,0.133545,36.534351,-248.335876,-39.679390
-0.841309,0.008057,0.217285,51.114502,-242.503815,-28.992367
-0.748779,0.106445,0.295166,60.030533,-242.916031,-18.335878
-0.755615,0.347168,0.382080,52.106869,-235.832062,-1.694656
-0.826660,0.375977,0.565918,40.335876,-239.877869,19.786259
