ax,ay,az,gx,gy,gz
0.670898,0.194336,0.616455,-11.068703,0.473282,8.625955
0.674316,0.171387,0.637451,-12.396947,0.961832,8.702291
0.670654,0.148926,0.669922,-13.526717,-0.229008,7.358778
0.660645,0.137939,0.702148,-14.213740,-1.419847,6.106870
0.657959,0.118896,0.704102,-13.969465,-1.725191,5.572519
0.662109,0.108887,0.738525,-13.022901,0.244275,5.282443
0.677490,0.092773,0.757812,-11.526717,3.022901,7.358778
0.715576,0.066406,0.791016,-9.832061,8.305344,8.900764
0.722168,0.004395,0.854736,-4.229008,13.465649,10.076336
0.751465,-0.031738,0.883301,1.480916,18.320610,10.000000
0.763672,-0.089844,0.951904,10.503817,26.290077,8.091603
0.732178,-0.129639,1.009521,24.320610,26.167938,4.916030
0.698975,-0.132568,1.024170,36.809162,26.381680,3.664122
0.686523,-0.126709,1.013184,47.083969,27.541985,2.396947
0.708496,-0.164307,1.074707,62.274811,32.458015,-1.679389
0.657471,-0.180176,1.115479,81.618324,28.702290,-8.870229
0.637207,-0.144287,0.977295,96.625954,21.068703,-16.931297
0.637939,-0.112549,0.932373,103.648857,16.320610,-25.175573
0.597168,-0.059082,0.887695,113.267174,8.229008,-35.251907
0.647461,-0.082275,0.851562,123.511452,7.022901,-45.236641
0.647461,-0.126465,0.913574,145.770996,8.274809,-60.946564
0.514160,-0.053223,0.828613,165.404587,-6.030534,-73.679390
0.399414,0.076660,0.706299,179.816788,-24.167938,-78.244278
0.365723,0.217529,0.564941,187.282440,-38.000000,-73.541985
0.403320,0.338867,0.420166,190.778625,-44.259541,-64.580154
0.472412,0.397949,0.332031,198.076340,-34.351147,-53.618320
0.491699,0.505615,0.281006,199.465652,-24.427481,-43.404579
0.610840,0.665771,0.044922,189.297714,-21.267176,-41.312977
0.598877,0.881836,-0.193604,164.519089,-15.832061,-43.358780
0.514648,1.132812,-0.326904,133.160309,-18.183207,-47.480915
0.504395,1.517334,-0.721436,83.251907,-16.763359,-50.473282
0.458252,1.748779,-0.958252,27.832062,-10.244275,-45.954197
0.397949,1.789307,-1.128174,-33.862595,-3.114504,-34.000000
0.343994,1.824707,-1.244873,-93.679390,10.519084,-15.083969
0.266113,1.771240,-1.279297,-158.244278,10.427481,7.633588
0.216064,1.661621,-1.318115,-221.954193,23.206106,30.824427
0.116699,1.465332,-1.284424,-282.335876,38.625954,54.885498
0.017822,1.282227,-1.284180,-346.519073,46.488548,75.526718
-0.132080,1.064941,-1.305664,-410.854950,44.198475,93.557251
-0.248047,0.812500,-1.323730,-477.969452,36.259541,105.053436
-0.332031,0.544189,-1.408203,-500.274811,4.274809,116.641220
-0.349365,0.226074,-1.522461,-500.274811,-33.908398,132.793900
-0.307373,-0.187256,-1.681885,-500.274811,-68.824425,155.328247
-0.115479,-0.680908,-1.772705,-500.274811,-83.129768,180.396942
0.270752,-1.416992,-1.844727,-500.274811,-63.435116,215.022903
0.995117,-2.149414,-1.572021,-500.274811,21.969465,228.503815
0.981201,-2.426270,-1.285645,-500.274811,114.335876,201.450378
0.839355,-2.880127,-0.979248,-500.274811,175.969467,156.977097
0.618408,-3.278076,-0.078613,-500.274811,162.335876,64.870232
0.565186,-3.375000,0.506348,-500.274811,72.931297,-18.488550
0.081055,-3.267090,1.110596,-500.274811,-49.496181,-70.366409
0.081299,-2.938477,1.245117,-431.221375,-114.656487,-83.160309
0.171875,-2.485107,0.846680,-343.633575,-136.244278,-71.984734
0.146240,-1.903076,0.340576,-290.137390,-142.946564,-41.679390
0.134766,-1.594727,0.047852,-261.236633,-142.137405,-2.183206
0.185791,-1.508545,-0.178467,-248.519089,-159.480911,32.656490
0.577393,-1.680420,-0.145752,-218.000000,-170.900757,53.251907
0.915039,-2.117676,0.126709,-183.786255,-161.465652,60.198475
1.581787,-2.816406,0.628174,-131.480911,-73.740456,44.824429
1.849609,-3.599854,1.365723,4.366412,82.305344,-4.061069
1.317627,-3.333740,1.174316,44.610687,-83.389313,-51.984734
1.135498,-2.531250,0.322266,13.725191,-29.572519,-89.618324
0.762207,-1.968018,0.202393,53.526718,-35.801525,-91.908394
0.598145,-1.653076,0.026611,72.595421,-71.328247,-72.442749
0.752197,-1.696045,0.074463,78.091606,-62.488548,-49.557251
1.142578,-1.947266,0.226318,121.267174,21.572519,-28.671755
0.957275,-2.031006,0.725098,157.267181,23.786259,-22.122137
0.898438,-2.129639,0.886230,226.885498,33.053436,-26.351145
0.876221,-1.940430,0.642334,281.954193,27.847328,-46.732826
0.856689,-1.746826,0.378174,315.267181,15.297709,-63.480915
0.823730,-1.604004,0.195312,340.992371,2.152672,-82.977097
0.787354,-1.429199,0.030029,361.877869,1.358779,-96.610687
0.727783,-1.259033,-0.172607,358.198486,-3.893130,-103.450378
0.745117,-1.115479,-0.252686,339.007629,2.381679,-110.992363
0.762207,-1.041504,-0.185547,327.541992,12.671756,-115.145035
0.752930,-1.003662,-0.098389,327.740448,17.816793,-118.656487
0.769531,-0.980225,-0.040771,332.183197,24.473282,-120.977097
0.766113,-0.936035,-0.017090,338.900757,28.809160,-126.534348
0.689697,-0.845947,-0.018311,344.259552,24.106871,-132.793900
0.644287,-0.740723,-0.076660,344.137390,17.297710,-136.610687
0.639160,-0.648193,-0.098145,343.267181,20.152672,-139.603058
0.553467,-0.504395,-0.146240,336.793884,14.290076,-139.236649
0.520508,-0.354248,-0.207764,318.824432,9.511451,-137.786255
0.489014,-0.223633,-0.195801,300.198486,10.015267,-135.526718
0.440918,-0.104248,-0.191406,281.068695,7.938931,-131.038162
0.498047,-0.077148,-0.114258,272.458008,17.801527,-123.114502
0.451416,-0.015381,-0.061035,267.709930,24.809160,-116.076332
0.376709,0.106201,-0.071533,255.954193,25.114504,-105.206108
0.340576,0.216797,-0.057861,238.549622,24.061069,-93.389313
0.360107,0.344727,-0.036133,217.969467,21.786259,-83.496185
0.328369,0.438965,-0.056641,198.396942,9.984733,-74.824425
0.348877,0.564453,-0.028320,173.038162,6.625954,-65.068703
0.359131,0.651367,-0.003418,149.190842,3.694656,-55.755726
0.361572,0.739990,0.020264,124.030533,-0.076336,-44.198475
0.400879,0.780762,0.035889,98.106873,0.900763,-29.954199
0.465576,0.783936,0.073975,76.748093,7.511450,-13.725191
0.542969,0.747559,0.097168,56.106869,18.442749,2.061069
0.616455,0.671631,0.163574,36.167938,35.496181,15.404580
0.573975,0.551025,0.307373,30.885496,43.099236,23.709923
0.562256,0.484375,0.387451,26.167938,36.732826,27.190840
